"","Id.Latido","Registro","Error","Time","Position","Frecuency","Channels","Order","C1_Position","C1_Error","C1_ErrorRMSE","C1_ErrorNRMSD","C1_ErrorAbsMax","C1_MDL","C1_FSS","C1_ESC","C1_VAR","C1_BIC","C1_AIC","C1_Sigma","C1_H0","C1_H1","C1_H2","C1_H3","C2_Position","C2_Error","C2_ErrorRMSE","C2_ErrorNRMSD","C2_ErrorAbsMax","C2_MDL","C2_FSS","C2_ESC","C2_VAR","C2_BIC","C2_AIC","C2_Sigma","C2_H0","C2_H1","C2_H2","C2_H3","Type","RR1","RR2"
"4024",1750,101,0.04010385,99445045,608711,360,2,4,608711,0.0076343887,5.5582213,0.016395934,16.00004,71.71517,4448.711,582720,26.692612,318.28998,307.81573,4.3200006,737.2118,-73.963684,-96.61421,141.36919,608711,0.03246946,0.5894644,0.024561018,2.0717127,53.612274,50.03544,1541,0.3476561,-4.8199615,-15.294202,3.6000004,-33.388405,-1.1436541,17.050573,9.1732855,1,354,0
"4025",1751,101,0.13238764,99188542,609058,360,2,4,609058,0.0040745917,3.9045644,0.012014044,10.001337,77.72256,2195.3696,538795,12.7408285,267.439,256.96475,4.3200006,713.3349,-39.68705,-107.1902,121.195114,609058,0.12831305,1.2369134,0.05153806,4,52.754597,220.3135,1717,1.4784027,101.90708,91.43284,4.3200006,-27.787968,0.76804036,25.275278,9.224211,1,347,0
"4026",1752,101,0.057590265,99272514,609397,360,2,4,609397,0.0073002814,5.605079,0.015878411,16.000036,71.60723,4524.0356,619707,27.192778,319.49887,309.02463,4.3200006,760.9833,-21.077484,-130.98831,135.96071,609397,0.050289985,0.6282011,0.028554596,2.1037774,55.65133,56.827682,1130,0.37983817,4.3450685,-6.129171,4.3200006,-15.230241,3.0629153,24.785952,14.747448,1,339,22
"4027",1753,101,0.1656894,99336486,609750,360,2,4,609750,0.0151997255,8.025485,0.022735085,22,85.91812,9274.812,610196,50.1819,371.18753,360.7133,4.3200006,748.2071,-63.276905,-107.04753,160.1376,609750,0.15048967,1.0687649,0.050893568,3,63.28283,164.48521,1093,0.9916547,80.866455,70.39221,4.3200006,-8.627927,1.6955799,28.772583,4.830871,1,353,0
"4028",1754,101,0.06707322,99714391,610113,360,2,4,610113,0.009987301,6.4492,0.01885731,18.001717,76.75993,5989.2744,599689,34.44855,339.69962,329.22537,4.3200006,749.01685,-38.62038,-97.887665,146.96922,610113,0.057085916,0.72802943,0.033092245,2,52.92211,76.32387,1337,0.5250412,25.58234,15.1081,3.6000004,-30.45795,-2.7157354,16.004599,8.334685,1,363,13
"4029",1755,101,0.18334574,99330603,610499,360,2,4,610499,0.00937069,6.1379213,0.01854357,17,74.67427,5425.0674,578940,31.700134,332.57593,322.10168,4.3200006,740.1631,-6.4611683,-94.71945,129.07307,610499,0.17397505,1.3959807,0.058165863,4,87.332565,280.62177,1613,1.4615117,119.32793,108.85368,4.680001,-13.414266,-5.1946135,31.27634,12.134343,1,386,0
"4030",1756,101,0.061326176,99703218,610880,360,2,4,610880,0.008948288,6.1444592,0.018178873,18,62.167145,5436.631,607561,35.5043,332.72925,322.255,4.3200006,754.81464,76.49187,-102.378334,126.67643,610880,0.052377887,0.82363003,0.034317918,4,63.57794,97.68476,1865,0.6021453,43.349052,32.874813,4.3200006,-36.02595,-4.9296427,14.026324,15.760941,1,381,6
"4031",1757,101,0.038781166,99391827,611262,360,2,4,611262,0.01855557,8.239175,0.025119435,23,82.568306,9775.297,526812,53.713146,374.97156,364.4973,4.3200006,696.1146,8.147004,-127.55038,126.9874,611262,0.020225596,0.5224032,0.02009243,2,60.8748,39.298332,1943,0.25454605,-22.211521,-32.68576,3.9600005,-36.770885,-6.3796325,20.835087,8.763762,1,382,0
"4032",1758,101,0.0844011,99030306,611616,360,2,4,611616,0.0015289864,2.435925,0.007381591,8.872488,61.972954,854.4572,558839,5.8881726,199.49695,189.0227,3.9600005,732.15594,-61.899727,-69.3906,115.26356,611616,0.082872115,0.9785874,0.039143495,2.999982,50.730106,137.8992,1664,0.96322864,68.17303,57.698784,3.9600005,-27.249466,11.545296,21.639915,13.490271,1,354,24
"4033",1759,101,0.37259856,99448911,611966,360,2,4,611966,0.008698497,6.0483565,0.017531468,18.00004,83.18072,5267.897,605610,29.16319,330.4592,319.98495,4.3200006,753.4256,-32.67439,-102.21232,145.52301,611966,0.36390007,2.212456,0.11644505,5.9999995,68.40821,704.87445,1937,4.0074735,185.6408,175.16655,5.400001,2.5123694,-0.7523626,34.98654,1.0906508,1,350,27
"4034",1760,101,0.43027917,127491109,612339,360,2,4,612339,0.018650167,9.08438,0.02566209,26,81.621185,11883.737,637192,65.64722,389.03406,378.5598,4.3200006,769.35785,47.88043,-150.76756,91.50502,612339,0.411629,2.3372333,0.10623788,7.9999986,62.604797,786.623,1911,4.641165,193.5413,183.06706,5.400001,-12.456795,6.6220274,26.650108,14.667162,1,373,0
"4035",1761,101,0.08588818,99467398,612708,360,2,4,612708,0.005706158,5.7662725,0.0147475,19,66.39639,4787.986,839091,30.298477,323.58167,313.10742,4.3200006,894.25244,-31.628939,-91.22505,159.03969,612708,0.080182016,1.0974519,0.068590745,3.7178044,50.734142,173.4337,2163,1.2127991,84.68063,74.20639,6.1200013,32.801395,4.0867014,27.595863,11.636236,1,369,0
"4036",1762,101,0.18214136,99238643,613067,360,2,4,613067,0.009863694,6.971817,0.018542066,21,75.36501,6999.2974,709602,40.659016,350.92004,340.4458,4.3200006,813.8816,-2.226599,-158.24203,123.100624,613067,0.17227767,0.8104373,0.09004859,2.066202,74.10735,94.580444,549,0.52718735,41.02382,30.54958,3.9600005,15.071491,-8.207812,10.553777,6.965578,1,359,6
"4037",1763,101,0.30827996,99308287,613422,360,2,4,613422,0.01969168,9.4464445,0.025669686,24.000109,85.712585,12849.885,652554,69.36013,394.66187,384.18762,4.3200006,771.73047,7.0754724,-169.24118,124.27217,613422,0.2885883,0.9390408,0.085367344,3.0014043,66.2371,126.97884,440,0.7368967,62.23285,51.75861,4.3200006,-1.7250717,5.0888453,9.748902,13.75165,1,355,1
"4038",1764,101,0.17728691,99628098,613774,360,2,4,613774,0.016211826,8.192171,0.023207283,21.012777,85.45785,9664.08,596113,52.36958,374.1477,363.67346,3.9600005,747.4657,20.773327,-124.509575,108.67304,613774,0.16107509,1.4975803,0.115198486,5.638336,50.37415,322.95554,2005,2.2583761,126.78023,116.305984,17.639997,39.912346,9.32939,-0.992261,1.0134078,1,352,4
"4039",1765,101,0.36033237,99252706,614127,360,2,4,614127,0.011796375,7.078264,0.019827072,20,83.43648,7214.6626,611600,39.70609,353.10205,342.6278,4.3200006,750.3281,-50.145935,-145.94907,132.5797,614127,0.34853598,0.9308594,0.08462358,3.211819,69.552284,124.77588,358,0.7049626,60.97275,50.498512,3.9600005,-3.923457,0.6224596,10.551307,10.301115,1,353,8
"4040",1766,101,0.07723203,99321495,614489,360,2,4,614489,0.032833647,10.791697,0.03280151,31,84.104904,16770.344,510767,90.66129,413.83383,403.3596,3.9600005,682.0743,65.273834,-121.63231,98.571686,614489,0.044398386,0.56708026,0.025776375,1.7713612,53.20642,46.307518,1043,0.32007763,-10.394717,-20.868958,4.680001,-10.451724,1.3227186,24.429289,16.997473,1,362,0
"4041",1767,101,0.11651854,99083723,614852,360,2,4,614852,0.013379227,7.4409413,0.021949679,24,81.15007,7972.936,595919,44.383804,360.29755,349.8233,4.3200006,748.2398,-0.44987428,-115.355415,121.55712,614852,0.10313932,0.7368269,0.04605168,2.0051634,56.137283,78.1796,758,0.50875825,27.312002,16.837763,4.680001,-6.7798934,-6.384672,22.797543,8.56513,1,363,13
"4042",1768,101,0.30956617,99170561,615229,360,2,4,615229,0.011906501,7.254879,0.020728225,21.000002,75.83923,7579.1904,636559,43.735577,356.651,346.17676,4.3200006,771.077,54.49752,-122.74757,127.99702,615229,0.29765967,1.4449055,0.08499444,4.9446692,46.826508,300.63626,1010,2.1010427,124.28825,113.81401,4.680001,-9.79633,7.480619,11.487551,20.626976,1,377,0
"4043",1769,101,0.36917996,99475510,615589,360,2,4,615589,0.014008662,7.3081594,0.021306587,20,91.29564,7690.9233,549012,40.561043,357.70468,347.23044,3.9600005,715.63544,-34.308495,-98.70169,135.15858,615589,0.3551713,1.7424756,0.1452063,4.9959764,75.42309,437.21585,1231,2.3853793,151.25412,140.77988,4.3200006,10.874902,-3.6630318,25.586866,2.7231414,1,360,2
"4044",1770,101,0.1808894,129482148,615934,360,2,4,615934,0.0071427166,5.1956096,0.015602431,14.000129,80.11611,3887.1877,544217,21.991236,308.57513,298.1009,4.3200006,712.9781,-19.537415,-120.027756,131.16252,615934,0.17374668,1.2102814,0.06051407,3.9396045,48.53778,210.92847,1214,1.4748987,98.77274,88.2985,4.3200006,-22.684803,7.452336,13.14598,16.128157,1,345,24
"4045",1771,101,0.23559658,99775729,616288,360,2,4,616288,0.008705535,6.333482,0.018044109,18.000044,81.53627,5776.2705,663517,32.291035,337.09235,326.6181,4.3200006,792.8152,-35.660656,-76.99811,148.27063,616288,0.22689104,1.1490778,0.076605186,3,69.78794,190.13469,838,1.0830255,91.300125,80.82588,4.680001,-1.3341905,-6.674122,24.365698,2.802531,1,354,4
"4046",1772,101,0.26123127,99341581,616655,360,2,4,616655,0.0065107993,5.7481065,0.01619185,18.000004,69.16191,4757.8643,730765,29.262733,323.12726,312.65305,4.3200006,836.0285,-4.0784907,-48.17926,157.24365,616655,0.25472048,2.0104523,0.091384195,7.5217485,51.48069,582.0363,2285,3.8686128,171.85373,161.37949,5.400001,-30.753231,8.437094,10.983161,23.777899,1,367,0
"4047",1773,101,0.27642995,99420073,617034,360,2,4,617034,0.009571718,6.163491,0.019082015,18.000122,67.28246,5470.3613,571513,33.917713,333.17456,322.70032,4.3200006,734.14496,70.48125,-92.914925,116.073555,617034,0.26685822,1.4042028,0.07801127,4.0583053,59.751217,283.93713,1064,1.7367958,120.17358,109.69933,4.3200006,-14.601983,-14.47863,16.467587,9.275389,1,379,0
"4048",1774,101,0.043892965,99626973,617392,360,2,4,617392,0.0106180245,6.880494,0.019771535,21,73.5855,6817.133,642034,40.060596,349.02136,338.54712,4.3200006,777.63574,36.899597,-111.74972,129.03513,617392,0.03327494,0.47829407,0.023914704,1.3101782,53.18763,32.942192,990,0.2299669,-34.91432,-45.38856,3.9600005,-24.3844,0.3185816,10.653836,15.775084,1,358,34
"4049",1775,101,0.30659917,99251593,617763,360,2,4,617763,0.008597962,6.0953007,0.017616477,17.000002,69.10756,5349.9873,622239,32.720318,331.57254,321.0983,3.9600005,769.64496,49.764824,-75.414024,127.95345,617763,0.2980012,1.4887525,0.078355394,4,65.65436,319.15927,1071,1.8583617,128.59308,118.11883,4.3200006,-14.911112,2.5537739,15.558721,16.760193,1,371,0
"4050",1776,101,0.32185695,99553529,618119,360,2,4,618119,0.013300705,7.3271604,0.021424446,20,81.06545,7730.9683,581245,43.06193,358.0786,347.60437,3.9600005,739.82764,58.911022,-96.99458,115.28569,618119,0.30855623,1.6188222,0.08520117,4,81.83036,377.36426,1223,1.9981258,140.65456,130.18031,4.3200006,-7.6375694,-12.498039,24.580976,5.1844,1,356,8
"4051",1777,101,0.2676665,99125858,618468,360,2,4,618468,0.008513162,5.700312,0.017432148,16.000093,83.82523,4679.0723,549628,25.815243,321.92493,311.45068,3.9600005,725.0469,6.8267303,-85.851074,108.80702,618468,0.25915334,1.5342673,0.07671337,4.9998636,60.298893,338.97256,1308,2.0655198,132.92955,122.455315,4.3200006,-23.124987,1.4557271,15.80496,13.503594,1,349,14
"4052",1778,101,0.1831181,99049108,618824,360,2,4,618824,0.007101593,5.861086,0.016057769,18,83.5481,4946.7354,696567,27.40783,325.93015,315.4559,4.3200006,811.84216,-13.783585,-106.01291,145.27197,618824,0.17601651,1.2415179,0.07759487,4.000585,67.12894,221.95682,1261,1.2946336,102.44214,91.967896,4.680001,10.065482,2.4363518,28.881702,9.881336,1,356,12
"4053",1779,101,0.1570084,99448985,619199,360,2,4,619199,0.0065673315,5.8074903,0.016042791,17.000002,63.51071,4856.6797,739521,31.527172,324.6073,314.1331,4.3200006,839.9765,38.050617,-93.286385,137.67206,619199,0.15044107,0.8910637,0.052415513,3.0042214,59.4832,114.33521,760,0.71232426,54.68106,44.206825,4.3200006,-12.160384,2.669131,14.891629,16.398325,1,375,0
"4054",1780,101,0.22782159,98944239,619583,360,2,4,619583,0.01206253,7.23469,0.020670542,20.000002,81.139725,7537.067,624833,42.025406,356.24973,345.77548,4.3200006,764.9352,-21.816532,-124.11475,127.63133,619583,0.21575905,1.7405794,0.13389072,6.51534,50.14801,436.2648,2022,3.0466666,147.20125,136.727,14.039996,32.952385,0.6911256,21.80162,4.907832,1,384,0
"4055",1781,101,0.26980826,132790358,619938,360,2,4,619938,0.01760734,8.788733,0.024345519,26,82.285774,11122.821,631715,61.2614,384.26968,373.79544,4.3200006,759.8789,-67.13333,-149.39008,127.87525,619938,0.25220093,1.4363648,0.07979804,4.176554,56.339943,297.09268,1178,1.8777431,123.434555,112.96031,3.6000004,-25.913887,3.6721175,8.20264,11.340649,1,355,18
"4056",1782,101,0.34423527,99421338,620282,360,2,4,620282,0.0062401504,5.4543447,0.014861975,13.005927,73.61356,4283.982,686519,25.425072,315.57333,305.0991,3.9600005,808.71606,29.42723,-90.40332,138.47375,620282,0.3379951,1.5728753,0.098304704,4.0000014,79.57063,356.24686,1054,1.9040105,136.50829,126.03405,4.3200006,1.9558502,3.4604685,21.795393,14.384499,1,344,32
"4057",1783,101,0.33064872,99309362,620647,360,2,4,620647,0.008133912,6.2698507,0.017177673,18.000008,72.64723,5660.788,695949,33.67457,335.6383,325.16406,3.9600005,814.89264,-32.031536,-64.64711,145.02731,620647,0.3225148,1.4252703,0.079181686,4.0898337,86.124466,292.52094,907,1.5180042,122.31798,111.843735,3.9600005,-10.313161,0.56992644,20.159271,10.0695915,1,365,0
"4058",1784,101,0.15597928,99107025,621010,360,2,4,621010,0.014932319,8.088861,0.023243856,23,83.07979,9421.875,630972,51.783447,372.32022,361.84598,3.9600005,774.3841,24.984922,-90.016,114.68264,621010,0.14104696,1.0014992,0.058911715,3.9401717,51.364784,144.43208,1024,0.9821483,71.505646,61.03141,5.040001,3.8716328,2.3956583,25.990456,13.540139,1,363,8
"4059",1785,101,0.19612251,99139528,621379,360,2,4,621379,0.0052496316,5.3061748,0.014341013,17,60.012672,4054.3904,772319,27.552238,311.60736,301.13312,4.3200006,859.585,25.900316,-96.295135,139.4082,621379,0.19087288,1.1132601,0.061847787,2.9999995,61.417747,178.46614,935,1.0862494,86.74009,76.26585,4.680001,-7.3442883,-7.458892,24.026255,8.348597,1,369,0
"4060",1786,101,0.2245606,99227560,621750,360,2,4,621750,0.0056636524,5.577515,0.014833817,18.000013,68.4404,4479.649,790947,27.816322,318.78897,308.31473,4.3200006,868.1204,-21.851465,-68.44029,166.35155,621750,0.21889696,1.2512878,0.073605165,4.0000014,53.339653,225.46387,1030,1.4761956,103.570885,93.09664,5.400001,2.9333272,9.675651,20.897678,16.297258,1,371,0
"4061",1787,101,0.23190498,99242764,622122,360,2,4,622122,0.014161749,7.842454,0.022535788,22.000404,81.596275,8856.588,625388,49.13128,367.8654,357.39114,4.3200006,765.23035,-39.624866,-120.38774,122.02621,622122,0.21774323,1.3019488,0.07233049,5.038405,54.550957,244.09016,1121,1.5780939,109.28609,98.811844,3.6000004,-24.11555,-8.336151,14.511141,3.9096532,1,372,0
"4062",1788,101,0.24653602,99407680,622459,360,2,4,622459,0.020814179,9.608833,0.026040198,28,89.721146,13295.473,638770,70.305695,397.11624,386.642,3.9600005,769.634,53.926464,-150.36162,87.30051,622459,0.22572184,0.97624165,0.06508277,3.0000465,84.604485,137.23888,608,0.7209098,67.82743,57.35319,3.9600005,-3.566202,3.0776875,14.810248,15.14026,1,337,36
"4063",1789,101,0.4238785,99094060,622797,360,2,4,622797,0.0065676644,5.921912,0.015421647,14.682655,65.355255,5049.943,768910,32.17234,327.4169,316.94266,4.3200006,848.8744,95.17984,-130.65883,130.92468,622797,0.41731083,1.4334142,0.11026263,4.9868484,51.960724,295.87338,709,1.9174156,123.13844,112.66421,5.040001,-5.358962,6.0234084,10.54912,15.389692,1,338,25
"4064",1790,101,0.06894871,98821863,623161,360,2,4,623161,0.0035101739,4.441224,0.0124056535,14.000018,66.45848,2840.324,809169,18.179708,285.98386,275.5096,4.680001,880.5431,-45.972267,-56.733406,160.12634,623161,0.06543853,0.70250666,0.046833776,2.2452207,57.253567,71.066246,1086,0.46307543,20.44347,9.969232,4.680001,12.868307,-0.58374804,27.487993,9.664887,1,364,0
"4065",1791,101,0.18799987,99427216,623528,360,2,4,623528,0.0033830714,4.1020956,0.0115878405,13.000424,71.22992,2423.1147,716247,14.848149,274.54562,264.07138,4.3200006,830.803,36.519726,-91.9381,117.4906,623528,0.1846168,1.3779451,0.06561643,3.9999998,61.772522,273.41748,1481,1.6606549,117.45536,106.98112,4.680001,-14.043487,-14.403859,26.476868,10.09294,1,367,0
"4066",1792,101,0.26534247,130548108,623871,360,2,4,623871,0.002511163,3.5438812,0.009682735,11.129747,60.144623,1808.5095,720188,12.555989,253.48196,243.00772,4.3200006,828.0822,64.433556,-120.43865,118.33142,623871,0.2628313,1.2411621,0.07757263,4,71.778336,221.8296,844,1.2438637,102.400856,91.92661,4.680001,-3.3979836,-1.9612341,22.318644,10.423822,1,343,24
"4067",1793,101,0.18457307,99597426,624214,360,2,4,624214,0.008249757,6.791169,0.017966056,22.000004,74.07331,6641.2773,805027,39.070446,347.13965,336.6654,4.3200006,874.60315,-49.80655,-65.76221,163.24786,624214,0.17632331,1.1700233,0.058501165,4,65.49044,197.12946,1118,1.1637392,93.90134,83.42709,4.3200006,-15.525939,-3.6127234,25.388435,4.7107744,1,343,0
"4068",1794,101,0.112659834,99216159,624552,360,2,4,624552,0.0073658642,5.7324524,0.016331773,15,90.849335,4731.986,642421,25.203785,322.7346,312.26035,3.9600005,784.02435,-61.994263,-59.453312,124.96753,624552,0.10529397,1.1904123,0.051757056,3.0794504,50.028885,204.05971,1938,1.4261215,96.389084,85.91484,3.2400002,-39.868015,-0.3351785,10.382264,6.0479865,1,338,5
"4069",1795,101,0.30784163,99314702,624890,360,2,4,624890,0.0011207655,2.4699752,0.0063988995,10.399573,62.26783,878.512,783850,6.091661,201.4959,191.02167,3.9600005,871.56104,60.612488,-102.98296,95.25402,624890,0.30672085,1.6850216,0.08425108,6,59.064346,408.8589,1333,2.50521,146.42601,135.95177,4.680001,-11.312031,7.798952,18.646221,19.68944,1,338,0
"4070",1796,101,0.23255058,99652359,625228,360,2,4,625228,0.0049100528,5.156382,0.013569427,15.000003,66.69037,3828.712,779770,24.24779,307.4838,297.00955,4.3200006,861.03766,-15.404984,-95.919334,158.48651,625228,0.22764052,1.2822131,0.0754243,4.3744946,59.20581,236.74614,1040,1.4617721,107.08653,96.61229,3.9600005,-23.003351,2.276814,9.571786,13.315284,1,338,24
"4071",1797,101,0.24291176,99046720,625590,360,2,4,625590,0.0062438985,5.920926,0.015789136,19.593452,58.72321,5048.2607,808511,34.667446,327.3929,316.91867,4.3200006,877.5925,81.93028,-84.18162,139.62564,625590,0.23666786,1.9640156,0.08927344,5.827173,68.42703,555.4595,2347,3.1898472,168.48866,158.01442,5.760001,11.321855,0.08794607,39.513504,10.101074,1,362,0
"4072",1798,101,0.059379768,99800020,625971,360,2,4,625971,0.006789364,5.8320193,0.016382076,17,73.8616,4897.793,721392,28.966217,325.21423,314.74,4.3200006,830.36646,-71.60172,-64.91166,132.83632,625971,0.052590404,0.77721244,0.03238385,2.4323194,58.3891,86.98453,1654,0.56350064,34.99595,24.521708,4.3200006,-31.117132,-3.9936135,23.635986,4.9122987,1,381,0
"4073",1799,101,0.15447812,99302663,626331,360,2,4,626331,0.009761104,6.7198734,0.018770596,20,69.98948,6502.5645,666171,39.36933,345.6199,335.14566,4.3200006,791.2709,40.99567,-139.84868,110.998634,626331,0.14471701,1.3310816,0.053243265,3.9990442,58.162056,255.13608,1763,1.6110519,112.472755,101.99851,4.3200006,-27.721895,0.7582645,20.157393,18.23361,1,360,4
"4074",1800,101,0.22358373,99222217,626674,360,2,4,626674,0.010341208,6.9418006,0.019176245,19.000145,80.77711,6939.1577,671020,38.86832,350.29874,339.8245,4.3200006,792.5592,1.9459586,-122.72304,144.45131,626674,0.21324252,1.5574446,0.074164025,4.999166,70.43075,349.29123,1638,1.9838556,135.08861,124.61436,4.3200006,4.069898,1.4088873,35.011173,6.66162,1,343,22
"4075",1801,101,0.20526674,99626787,627022,360,2,4,627022,0.010163241,6.936872,0.01905734,21,72.02961,6929.308,681801,41.238396,350.19647,339.72223,4.3200006,799.3233,6.422909,-120.50813,146.25462,627022,0.1951035,1.7548944,0.07629976,5,76.152115,443.47025,2273,2.4373076,152.27678,141.80254,3.6000004,-39.55289,5.0550847,8.399867,12.999504,1,348,0
"4076",1802,101,0.17019477,133298977,627373,360,2,4,627373,0.008436503,5.864888,0.017880756,17,70.317894,4953.1553,587110,29.998678,326.02353,315.5493,3.9600005,751.13544,18.19201,-65.38339,115.52678,627373,0.16175827,1.4337636,0.055144753,4,82.10868,296.01764,1830,1.5812765,123.173546,112.6993,4.3200006,-11.958996,-2.8827958,35.587563,10.778665,1,351,0
"4077",1803,101,0.14350305,99561813,627725,360,2,4,627725,0.006216944,5.390559,0.0151846735,15,62.996574,4184.37,673059,27.351624,313.8794,303.40515,3.9600005,804.0386,46.15818,-72.92231,122.26379,627725,0.13728611,1.1866491,0.051593438,3.0114331,69.61329,202.77159,1477,1.1682876,95.93314,85.4589,4.3200006,-16.817987,-11.607043,27.142883,10.950985,1,352,3
"4078",1804,101,0.10025346,99201158,628081,360,2,4,628081,0.008177419,6.2306814,0.017501915,19.000011,76.96867,5590.2803,683624,32.218487,334.73587,324.26163,4.3200006,804.4071,-32.38539,-78.65704,154.03665,628081,0.09207604,1.0671464,0.041044094,3,71.65926,163.98743,1781,0.93895686,80.64823,70.17399,4.3200006,-30.571716,2.2461267,22.847244,12.4636,1,356,0
"4079",1805,101,0.20523952,99375977,628433,360,2,4,628433,0.0055797915,4.777129,0.014302782,13.243517,64.581635,3286.2183,588950,21.18664,296.48285,286.0086,3.9600005,750.9949,67.039894,-77.590164,105.62203,628433,0.19965973,2.309538,0.0769846,7.9947085,59.824173,768.091,3847,4.7340584,191.82477,181.35052,4.680001,-47.069603,-2.5974088,15.71716,24.689787,1,352,3
