"","Id.Latido","Registro","Error","Time","Position","Frecuency","Channels","Order","C1_Position","C1_Error","C1_ErrorRMSE","C1_ErrorNRMSD","C1_ErrorAbsMax","C1_MDL","C1_FSS","C1_ESC","C1_VAR","C1_BIC","C1_AIC","C1_Sigma","C1_H0","C1_H1","C1_H2","C2_Position","C2_Error","C2_ErrorRMSE","C2_ErrorNRMSD","C2_ErrorAbsMax","C2_MDL","C2_FSS","C2_ESC","C2_VAR","C2_BIC","C2_AIC","C2_Sigma","C2_H0","C2_H1","C2_H2","Type"
"1398",1397,213,0.089980036,61177991,275301,360,2,3,275301,0.041209582,31.358793,0.04435473,112.95618,55.386314,141605.84,3436236,923.32465,563.1645,554.65485,7.2000017,1681.2894,-152.55823,-666.80054,275301,0.04877045,39.821495,0.05447537,145.91418,58.94702,228348.22,4682102,1431.2621,597.5679,589.05817,5.400001,-2014.2186,584.49054,-234.62195,6
"1399",1398,213,0.08719869,61380604,275498,360,2,3,275498,0.0709494,30.045746,0.046438556,88.995895,54.144745,129995.54,1832229,848.4557,557.00507,548.4954,6.1200013,1089.597,-269.20905,-665.23535,275498,0.016249288,14.083914,0.031578284,55.495354,57.90098,28563.355,1757822,185.05087,447.89804,439.3884,3.6000004,-1237.1442,78.4035,-438.84576,1
"1400",1399,213,0.103813395,61584548,275705,360,2,3,275705,0.028179083,33.750103,0.043774452,122.78347,51.404087,164026.02,5820843,1146.9867,572.1551,563.6454,11.879998,2000.2512,-686.57336,-1088.315,275705,0.075634316,67.571304,0.08210365,243.92632,50.371216,657486.8,8692970,4503.2725,673.44037,664.93066,12.239998,-2375.4714,1440.7227,562.971,5
"1401",1400,213,0.053645916,61627751,275910,360,2,3,275910,0.032473642,21.245945,0.03283763,57.999912,53.84282,65000.188,2001629,433.57904,507.10117,498.59152,5.760001,1261.0345,-132.77475,-573.4042,275910,0.021172272,18.168354,0.03865607,53.925323,60.092453,47532.832,2245051,299.58618,484.56738,476.0577,3.9600005,-1431.9292,5.29994,-383.4946,1
"1402",1401,213,0.10089287,61292632,276105,360,2,3,276105,0.02730073,33.928818,0.043498483,129.52563,53.920883,165767.72,6071915,1156.857,568.48285,559.9732,12.959997,1971.0782,-851.691,-1138.2542,276105,0.07359214,70.8609,0.08089144,253.33862,50.544464,723062.44,9825267,5012.271,678.98663,670.4769,13.6799965,-2432.4243,1635.6736,714.20605,5
"1403",1402,213,0.06008608,61034078,276311,360,2,3,276311,0.04889056,26.587217,0.041220494,88.9993,55.508747,101790.734,2082012,660.3133,539.39526,530.88556,6.1200013,1239.4789,-214.70691,-630.7246,276311,0.011195517,11.6724205,0.02634858,51.59025,56.820835,19619.338,1752428,129.6724,420.85422,412.34457,3.6000004,-1235.7766,93.34487,-443.79297,1
"1404",1403,213,0.073875085,91281132,276505,360,2,3,276505,0.038341217,30.17613,0.043733522,105.88647,54.241745,131126.23,3419981,867.2982,557.62866,549.11896,7.560002,1682.6184,-85.9665,-671.0134,276505,0.035533864,35.577065,0.047882993,128.7795,54.783905,182264.77,5129326,1200.3348,581.33826,572.82855,5.040001,-2116.7324,528.9932,-432.05402,6
"1405",1404,213,0.0910423,61790463,276704,360,2,3,276704,0.07594768,31.623684,0.04798738,81.99926,53.132797,144008.27,1896151,948.87805,564.3758,555.8661,6.1200013,1128.8514,-149.97421,-674.7921,276704,0.015094625,14.450243,0.03204045,60.30829,51.721176,30068.568,1992005,209.95726,451.59567,443.08603,3.9600005,-1348.6907,-5.75184,-378.0695,1
"1406",1405,213,0.10271409,61216648,276909,360,2,3,276909,0.057839584,32.78093,0.04997093,104.98832,54.68184,154740.84,2675345,1008.8718,569.5512,561.0415,6.8400016,1469.8644,65.83137,-596.4639,276909,0.044874508,37.591816,0.04710754,188.9845,55.117867,203492.83,4534709,1328.1398,589.2705,580.7608,3.6000004,-1948.2207,139.00076,-718.5618,6
"1407",1406,213,0.067876704,61456097,277102,360,2,3,277102,0.05906117,28.31144,0.044867575,89.99933,55.502396,115421.414,1954269,745.64215,548.44354,539.9339,6.1200013,1200.4302,-150.91292,-612.40533,277102,0.008815536,11.692517,0.024615826,51.89003,52.85685,19686.953,2233211,137.37836,421.10193,412.5923,3.9600005,-1431.777,27.47967,-403.46475,1
"1408",1407,213,0.10430112,61784038,277304,360,2,3,277304,0.04311158,27.970795,0.04397924,85.99746,55.003265,112660.61,2613233,736.8819,546.70044,538.19073,6.4800014,1503.9408,-115.74879,-474.69836,277304,0.061189536,44.50075,0.055349194,205.03743,57.378563,285165.62,4660366,1806.2041,613.56616,605.05646,3.9600005,-1980.7393,274.1274,-613.7808,6
"1409",1408,213,0.08572956,61245561,277509,360,2,3,277509,0.06641494,30.016983,0.045827456,83.99621,52.17238,129746.766,1953578,867.15936,556.8672,548.3575,6.4800014,1153.8326,-124.3949,-690.6718,277509,0.019314623,15.76861,0.03583775,58.89546,52.82057,35805.465,1853801,244.91278,464.16833,455.65866,3.9600005,-1293.1633,18.818192,-381.27368,1
"1410",1409,213,0.12002471,61288494,277712,360,2,3,277712,0.04796338,29.887478,0.04521555,94.996994,56.747047,128629.63,2681830,824.1032,556.24457,547.73486,6.4800014,1492.595,-76.53804,-565.2453,277712,0.07206133,46.32802,0.057550333,197.19753,57.09462,309065.06,4288917,1956.3066,619.36084,610.85114,3.9600005,-1875.895,425.6615,-528.84985,6
"1411",1410,213,0.10454112,61840789,277905,360,2,3,277905,0.09080154,31.51155,0.05251925,82.99632,51.4747,142988.81,1574740,955.8738,563.86426,555.35455,6.4800014,986.4317,-151.16637,-660.19147,277905,0.013739587,13.0252,0.029009353,58.522568,52.16974,24430.441,1778106,170.00838,436.64484,428.1352,3.9600005,-1287.4697,1.7127572,-309.9906,1
"1412",1411,213,0.08942985,61622614,278108,360,2,3,278108,0.032099716,41.736732,0.052764516,124.1016,56.22067,250841.5,7814446,1753.7013,594.9526,586.4429,14.039996,2102.2532,-1477.3358,-980.61896,278108,0.05733013,71.882195,0.07638916,249.71617,51.471386,744055.25,12978433,5083.04,680.48126,671.9716,14.039996,-2699.6174,2223.4084,-53.8405,5
"1413",1412,213,0.183242,61228972,278300,360,2,3,278300,0.15775946,44.047085,0.068931274,136.99533,53.528687,279380.97,1770930,1800.8556,612.0906,603.5809,6.4800014,870.0223,-267.43796,-814.30133,278300,0.025482541,17.265093,0.03665625,51.82367,51.52772,42924.016,1684448,296.31842,477.22415,468.7145,7.2000017,-1206.5374,-21.200739,430.5141,1
"1414",1413,213,0.10484359,61799146,278497,360,2,3,278497,0.034771398,36.13482,0.046928335,135.21951,52.140152,188024.42,5407445,1311.337,579.52515,571.0155,12.5999975,1817.0575,-683.3544,-1204.47,278497,0.07007219,64.772575,0.07470885,206.28339,50.758606,604150,8621823,4216.1294,664.98,656.4703,13.6799965,-2250.9473,1417.9475,969.7086,5
"1415",1414,213,0.100189015,61207953,278700,360,2,3,278700,0.080988586,31.92986,0.048673566,87.99923,52.711876,146810.28,1812728,970.3935,565.76324,557.25354,6.1200013,1072.1885,-136.13191,-705.5478,278700,0.019200426,15.356559,0.034743346,60.29831,52.43577,33958.64,1768640,233.44408,460.3554,451.84576,3.9600005,-1276.6211,28.413342,-322.6647,1
"1416",1415,213,0.099444,61541796,278903,360,2,3,278903,0.0389572,36.30231,0.046541423,138.86372,50.094887,189771.52,4871282,1323.9983,584.02527,575.5156,10.799999,1865.9113,-459.94565,-994.1507,278903,0.060486797,55.32707,0.07166719,199.2198,51.274124,440796.16,7287477,2993.6052,644.8584,636.34875,11.159999,-2295.7332,1146.3033,512.131,5
"1417",1416,213,0.08574565,61663929,279099,360,2,3,279099,0.07259604,31.083488,0.047311246,87.999245,53.54943,139130.39,1916501,913.5026,561.8947,553.385,6.1200013,1131.3567,-194.98839,-677.7775,279099,0.013149605,13.986843,0.02920009,57.139565,54.745354,28170.979,2142344,190.01474,446.90213,438.3925,3.6000004,-1373.5734,12.122014,-476.78378,1
"1418",1417,213,0.13847055,94456881,279271,360,2,3,279271,0.09180098,63.82863,0.10228947,177.26384,60.676132,586669.5,6390667,3979.6123,644.23975,635.7301,14.759995,1111.7242,1559.9146,1461.0728,279271,0.04666956,57.817154,0.071115814,179.68475,55.25511,481366.56,10314358,3330.7888,640.631,632.1213,13.6799965,-1774.888,-2293.2026,-1193.3091,5
"1419",1418,213,0.049651835,61569506,279498,360,2,3,279498,0.025034081,19.043648,0.028766839,50.996174,55.480637,52223.12,2086081,344.02133,491.3429,482.83325,5.760001,1284.2823,-204.87102,-585.2386,279498,0.024617754,18.333899,0.042244006,54.311584,62.13893,48402.984,1966182,298.48062,485.8735,477.36386,3.9600005,-1313.1682,86.288734,-431.18707,1
"1420",1419,213,0.10455821,61197672,279692,360,2,3,279692,0.031590417,38.817204,0.04682413,143.05086,51.951946,216975.62,6868400,1517.1907,590.9104,582.40076,12.5999975,2105.2212,-1021.74243,-1084.2096,279692,0.07296779,66.490364,0.07831609,230.33919,50.86228,636619.5,8724665,4354.7905,670.7288,662.2192,12.959997,-2223.436,1715.5841,448.49817,6
"1421",1420,213,0.06634561,61738845,279893,360,2,3,279893,0.054357506,26.363903,0.042249843,68.99212,51.79379,100087.984,1841291,675.32684,538.18066,529.67096,6.1200013,1169.4731,-146.1039,-593.45557,279893,0.0119881015,14.204779,0.028638666,63.819054,52.703674,29055.705,2423712,201.51398,449.12854,440.6189,3.9600005,-1485.0748,-17.596603,-434.62546,1
"1422",1421,213,0.08792083,61122413,280092,360,2,3,280092,0.01974411,31.393167,0.040042307,99.89228,51.877876,141916.47,7187788,992.3136,562.1472,553.6376,11.879998,2380.1658,-761.9568,-894.48737,280092,0.068176724,69.13979,0.082016364,256.21136,51.181747,688364.9,10096773,4665.6396,676.8313,668.3216,12.239998,-2574.7588,1646.033,263.82254,6
"1423",1422,213,0.031278588,61605004,280294,360,2,3,280294,0.01682977,16.208628,0.024821788,48.999992,51.532494,37831.625,2247899,264.04755,468.13156,459.6219,5.400001,1413.3853,-96.10559,-450.7477,280294,0.014448819,13.673885,0.030319037,44.077484,57.117287,26924.42,1863434,176.35884,443.64352,435.13385,3.9600005,-1315.357,117.2094,-304.31482,1
"1424",1423,213,0.090616286,61687902,280492,360,2,3,280492,0.04348347,36.73527,0.047957275,129.59541,50.65834,194325.14,4468943,1338.2345,585.946,577.4363,9.360001,1880.4547,-291.83517,-808.2951,280492,0.047132816,45.231247,0.061372112,161.44676,55.94998,294604.66,6250521,1903.8164,615.9107,607.40106,8.640001,-2205.632,1042.0841,71.85264,6
"1425",1424,213,0.08868031,61352281,280698,360,2,3,280698,0.0709282,29.408184,0.04660568,74.999306,52.987198,124537.15,1755820,823.2804,553.91656,545.4069,6.1200013,1098.0002,-116.84792,-641.8918,280698,0.01775211,15.424605,0.033459015,58.390427,51.338093,34260.258,1929926,239.39511,460.99207,452.48242,3.6000004,-1301.4525,11.482925,-449.17154,1
"1426",1425,213,0.09418557,61336968,280903,360,2,3,280903,0.031196358,29.785831,0.04114065,107.746925,53.05833,127756.195,4095228,861.22,555.7531,547.2434,8.640001,1799.9058,-143.25665,-841.0043,280903,0.06298921,49.864594,0.06484342,186.1175,57.088905,358052.75,5684350,2272.948,629.95404,621.4444,6.8400016,-2162.4578,800.53186,-96.02772,6
"1427",1426,213,0.054448165,61691359,281100,360,2,3,281100,0.045400232,25.283506,0.039260104,80.99991,56.90513,92052.83,2027585,589.5052,532.1552,523.6455,5.760001,1249.199,-214.23332,-573.70544,281100,0.009047931,11.866717,0.024982562,38.61635,56.818726,20277.934,2241168,134.68599,423.23148,414.72183,3.9600005,-1430.0581,154.1131,-389.96497,1
"1428",1427,213,0.084597714,61774452,281292,360,2,3,281292,0.035481606,31.922937,0.043432567,114.45151,53.127472,146746.64,4135851,985.09485,565.7319,557.2222,8.280002,1866.643,-76.302574,-706.3479,281292,0.04911611,43.371647,0.06007153,151.93066,58.52323,270878.34,5515061,1704.4636,609.8653,601.35565,7.560002,-2139.985,813.6656,50.926537,6
"1429",1428,213,0.071625255,61329496,281491,360,2,3,281491,0.056962155,26.292439,0.04127541,77.99585,54.046886,99546.09,1747583,653.75085,537.7898,529.2801,6.1200013,1058.5796,-279.66235,-670.2507,281491,0.014663099,13.404978,0.029591562,62.101807,51.734547,25875.854,1764692,180.79185,440.78342,432.27377,3.9600005,-1263.1072,146.88257,-349.00046,1
"1430",1429,213,0.08806528,61156110,281700,360,2,3,281700,0.02103324,30.887089,0.038949672,106.6985,52.323112,137377.77,6531460,959.3727,558.4521,549.9424,12.239998,2205.2053,-685.52844,-1030.1475,281700,0.06703204,65.663666,0.08207958,241.5703,51.791008,620887.2,9262544,4169.5195,669.531,661.02136,11.519999,-2494.5198,1551.3948,110.45614,6
"1431",1430,213,0.10150525,62061609,281903,360,2,3,281903,0.07027105,33.11643,0.05048236,104.99613,55.23913,157924.5,2247362,1019.0709,571.0175,562.5078,6.4800014,1254.8542,-133.6879,-704.91534,281903,0.031234201,18.909086,0.042397056,52.452206,53.128357,51487.707,1648440,346.67435,490.32178,481.81213,7.560002,-1172.4354,177.85405,436.70932,1
"1432",1431,213,0.08711851,88819126,282095,360,2,3,282095,0.035580184,34.594162,0.046187133,117.300125,50.20421,172332.88,4843507,1201.8213,577.2046,568.6949,10.44,1912.1475,-460.31003,-896.092,282095,0.051538326,47.0857,0.066038854,163.62819,55.204926,319257.1,6194557,2075.7937,621.69495,613.1853,9.72,-2069.2434,1254.305,142.30038,6
"1433",1432,213,0.08176104,61834863,282294,360,2,3,282294,0.07048571,28.974346,0.046884056,75.99976,57.24193,120889.836,1715097,764.46027,551.7764,543.2667,5.760001,1115.4382,-85.54194,-585.3946,282294,0.011275326,13.347281,0.027463542,47.905285,56.237717,25653.588,2275197,170.65593,440.1623,431.65265,3.6000004,-1415.1497,55.261116,-493.80286,1
"1434",1433,213,0.14887881,61326224,282458,360,2,3,282458,0.10268007,73.311226,0.114370085,220.78432,66.1531,773933.2,7537326,5242.1987,656.7978,648.28815,15.479995,1320.1345,1647.5637,1518.6084,282458,0.04619874,61.716297,0.0754478,173.05362,59.666107,548481.8,11872224,3804.7395,643.6451,635.1354,14.399996,-2064.4338,-2408.7156,-1122.473,5
"1435",1434,213,0.11310714,61776341,282688,360,2,3,282688,0.081108816,33.780132,0.051494103,108.99815,57.457268,164318.03,2025896,1033.889,573.87494,565.3653,6.1200013,1147.6157,-244.44772,-696.276,282688,0.03199832,18.183569,0.042484973,55.44767,70.240005,47612.477,1487968,274.3242,484.68793,476.17825,3.9600005,-1138.1093,226.81544,-305.96918,1
"1436",1435,213,0.077201396,61812538,282886,360,2,3,282886,0.0342041,41.07949,0.055288684,120.74959,53.186882,243003.55,7104515,1699.324,596.9908,588.48114,13.6799965,2042.6836,-1439.1462,-786.0131,282886,0.0429973,57.91725,0.06711153,181.12064,52.84515,483034.78,11234072,3274.7432,647.7567,639.247,14.039996,-2495.4612,2100.3193,-335.2147,5
"1437",1436,213,0.058607385,61285037,283078,360,2,3,283078,0.0384525,21.546816,0.033931993,52.15768,52.414078,66854.2,1738618,451.66022,509.1261,500.61646,5.760001,1133.7175,-185.70473,-593.26355,283078,0.020154886,15.045831,0.034828313,54.42545,53.83789,32598.291,1617389,219.98184,457.4118,448.90213,3.9600005,-1207.3347,138.78053,-328.4412,1
"1438",1437,213,0.10409474,61302118,283285,360,2,3,283285,0.028994458,36.72478,0.04607877,128.65536,53.08871,194214.19,6698321,1356.4138,581.0949,572.58527,12.959997,2079.9292,-994.63135,-1090.2781,283285,0.07510028,69.42759,0.08354704,254.68393,50.87362,694107.44,9242408,4725.022,677.1015,668.5918,12.959997,-2303.8713,1780.5636,264.70923,5
"1439",1438,213,0.064106226,62219918,283482,360,2,3,283482,0.04867394,27.616474,0.04229169,91.99838,56.68816,109824.42,2256329,703.82275,544.8647,536.355,6.1200013,1309.9249,-242.1285,-609.8977,283482,0.015432288,14.015482,0.031637657,49.457115,53.721123,28286.457,1832940,192.41937,447.1967,438.687,4.3200006,-1287.7051,243.99162,-294.85226,1
"1440",1439,213,0.07730469,61345996,283683,360,2,3,283683,0.029319864,23.51272,0.03645383,79.99952,54.87691,79610.12,2715228,526.0718,521.6992,513.1896,6.1200013,1555.4955,-53.272297,-461.751,283683,0.04798483,33.960857,0.04664953,160.33563,53.136772,166080.92,3461113,1106.4626,574.6433,566.1336,4.3200006,-1714.5813,498.28235,-327.04358,6
"1441",1440,213,0.11215059,61250885,283875,360,2,3,283875,0.10212833,33.866505,0.054800168,88.99929,53.05472,165159.38,1617175,1081.4055,574.2427,565.733,6.1200013,1008.3276,-109.47047,-650.6205,283875,0.010022259,10.707317,0.025075685,44.51133,52.757275,16509.117,1647245,114.96259,408.4268,399.91714,3.6000004,-1211.6244,80.052864,-395.33963,1
"1442",1441,213,0.12478813,61834919,284078,360,2,3,284078,0.106168635,35.01007,0.05548347,97.999245,53.779922,176501.53,1662464,1145.612,579.02484,570.51514,6.1200013,995.4694,-70.78982,-699.99414,284078,0.018619495,14.234376,0.035945393,52.857574,52.47857,29176.914,1567009,200.62321,449.42828,440.91864,3.6000004,-1167.3778,-48.770008,-415.55032,1
"1443",1442,213,0.08383622,61782913,284271,360,2,3,284271,0.073764116,30.969471,0.04995076,95.9965,53.541603,138111.58,1872341,906.54877,561.36554,552.85583,6.4800014,1143.2932,-51.921864,-651.4711,284271,0.010072107,11.622283,0.025942596,38.97532,57.17866,19451.152,1931190,128.35486,420.23434,411.7247,3.6000004,-1303.1387,66.019264,-457.39484,1
"1444",1443,213,0.082712576,61383444,284469,360,2,3,284469,0.071057506,29.98488,0.04844084,90.999306,54.96403,129469.41,1822037,837.6482,556.7131,548.2034,6.1200013,1127.9614,-110.67503,-638.7656,284469,0.011655071,12.066889,0.026637724,53.95277,53.000668,20967.81,1799029,144.96947,425.64026,417.1306,3.6000004,-1274.5194,81.09644,-383.51657,1
"1445",1444,213,0.07238885,61229500,284673,360,2,3,284673,0.05449239,23.727938,0.04069972,59.982723,53.133892,81074.164,1487807,538.49005,523.0113,514.50165,6.1200013,1015.5769,-132.86482,-598.0664,284673,0.017896459,17.046835,0.03436862,61.29947,54.25227,41845.625,2338207,281.80527,475.39215,466.8825,3.9600005,-1463.0886,9.829331,-394.50766,1
"1446",1445,213,0.11271376,95066658,284877,360,2,3,284877,0.09268858,33.930748,0.052687496,85.96403,52.06196,165786.6,1788641,1100.229,574.51556,566.0059,6.4800014,1043.8352,-93.25171,-724.27014,284877,0.02002518,14.781954,0.03544833,58.823845,53.55543,31464.887,1571266,213.0907,454.8639,446.35425,3.9600005,-1190.4359,69.071785,-343.35526,1
"1447",1446,213,0.061423335,61694548,285079,360,2,3,285079,0.050690103,25.982801,0.04177299,83.99628,55.962482,97215.26,1917835,627.133,536.08386,527.5742,6.4800014,1154.4138,-242.42345,-655.11847,285079,0.010733233,11.761795,0.026670737,46.900932,52.624893,19920.934,1856005,138.7084,421.9526,413.44296,3.9600005,-1279.8936,155.36334,-416.91632,1
"1448",1447,213,0.10101191,61183571,285276,360,2,3,285276,0.04585123,32.9412,0.045561828,115.98767,55.951927,156257.64,3407927,1010.34875,570.25354,561.74384,6.8400016,1697.3982,-148.99675,-590.17755,285276,0.05516068,40.27635,0.05672725,136.5489,63.23307,233594.5,4234801,1406.7181,599.2033,590.69366,6.1200013,-1839.1198,783.87946,-66.16802,6
"1449",1448,213,0.06266767,61580245,285469,360,2,3,285469,0.049236756,23.646,0.039741177,65.26846,52.247883,80515.195,1635266,541.6754,522.5132,514.00354,5.400001,1153.8291,20.945295,-472.21838,285469,0.013430911,14.715179,0.028853294,46.381653,54.269264,31181.258,2321604,211.42462,454.2119,445.70227,6.4800014,-1481.4293,-123.625465,283.73688,1
"1450",1449,213,0.08346168,61385491,285669,360,2,3,285669,0.03866716,44.469162,0.057011746,124.15301,57.076473,284760.94,7364413,1991.3322,602.7296,594.2199,14.399996,1909.8071,-1609.0798,-918.2319,285669,0.04479452,68.20423,0.071194395,227.49254,53.476788,669861.7,14954099,4572.682,669.05005,660.5404,14.759995,-2925.138,2374.0034,-303.16547,5
"1451",1450,213,0.06628341,61713404,285875,360,2,3,285875,0.050914567,25.08012,0.03949625,62.999905,54.544865,90577.78,1779015,593.156,530.9921,522.4824,5.760001,1142.6226,-122.78787,-606.4432,285875,0.015368847,13.404878,0.03102981,57.27845,52.852966,25875.467,1683631,177.95682,440.78235,432.2727,3.9600005,-1237.477,72.048805,-348.15933,1
"1452",1451,213,0.08128582,61224088,286069,360,2,3,286069,0.03608128,44.619137,0.0554275,131.92337,54.98468,286684.9,7945530,2003.9757,605.82227,597.3126,14.039996,2109.2112,-1505.2388,-971.76733,286069,0.045204543,61.90294,0.070105255,210.9007,52.22457,551804.25,12206832,3740.1824,658.78204,650.27234,13.6799965,-2646.0903,2137.39,-291.1968,5
"1453",1452,213,0.1097375,61580664,286269,360,2,3,286269,0.089315645,31.734335,0.05219463,87.99618,55.30455,145017.8,1623655,930.1413,564.8787,556.3691,6.1200013,1019.7842,-24.022055,-661.8914,286269,0.020421853,16.692165,0.03492085,49.325806,52.161827,40122.49,1964684,276.33835,472.36453,463.8549,7.2000017,-1322.1613,-103.62363,407.07758,1
"1454",1453,213,0.13441235,61383501,286436,360,2,3,286436,0.09302339,61.755463,0.102583826,181.58745,63.53121,549178.2,5903657,3719.309,635.5592,627.0495,15.119995,1123.2173,1519.9875,1335.1029,286436,0.041388966,53.914104,0.067987524,160.02156,55.25681,418569.22,10113063,2919.6553,631.48615,622.97644,13.6799965,-1875.0049,-2289.0083,-969.1711,5
