Id.Latido,Registro,Error,Time,Type,RR1,RR
5700,228,0.034786,5.7,1,349,0
5701,124,0.564361,5.701,3,436,0
5702,116,0.030162,5.702,1,284,1
5703,230,0.112498,5.703,1,305,0
5704,101,0.275358,5.704,1,368,0
5705,102,0.265006,5.705,12,297,6
5706,102,0.300052,5.706,12,302,12
5707,222,0.063491,5.707,1,264,24
5708,119,0.02863,5.708,1,321,0
5709,207,0.03415,5.709,2,353,0
5710,106,0.284787,5.71,1,448,0
5711,208,0.041314,5.711,5,212,84
5712,205,0.148104,5.712,5,248,0
5713,105,0.093771,5.713,1,266,2
5714,114,0.365265,5.714,1,319,12
5715,208,0.041008,5.715,5,173,191
5716,219,0.038968,5.716,1,330,28
5717,212,0.218515,5.717,3,214,2
5718,212,0.306502,5.718,1,247,10
5719,118,0.070169,5.719,3,276,12
5720,213,0.019727,5.72,1,209,0
5721,230,0.084728,5.721,1,298,0
5722,116,0.033838,5.722,1,268,0
5723,215,0.244258,5.723,5,154,94
5724,219,0.054891,5.724,1,435,0
5725,215,0.04542,5.725,1,196,0
5726,214,0.037592,5.726,2,300,0
5727,105,0.099329,5.727,1,266,0
5728,119,0.044207,5.728,1,330,20
5729,232,0.219035,5.729,8,273,0
5730,119,0.072395,5.73,1,319,0
5731,100,0.067285,5.731,1,271,1
5732,105,0.068801,5.732,1,243,0
5733,215,0.018958,5.733,1,197,8
5734,221,0.188835,5.734,1,288,0
5735,105,0.072231,5.735,1,220,15
5736,215,0.02693,5.736,1,182,17
5737,106,0.337654,5.737,1,394,0
5738,228,0.065036,5.738,1,334,32
5739,222,0.304984,5.739,1,299,0
5740,232,0.215325,5.74,8,255,447
5741,210,0.172432,5.741,1,267,0
5742,106,0.098501,5.742,1,462,0
5743,210,0.062887,5.743,1,232,83
5744,220,0.104393,5.744,1,323,16
5745,113,0.077447,5.745,1,374,0
5746,101,0.250121,5.746,1,311,24
5747,217,0.224078,5.747,12,311,0
5748,217,0.061137,5.748,5,193,64
5749,219,0.043801,5.749,1,296,0
5750,212,0.314188,5.75,1,245,0
5751,208,0.141024,5.751,1,243,0
5752,101,0.07996,5.752,1,367,0
5753,104,0.023035,5.753,38,294,19
5754,222,0.115443,5.754,1,289,0
5755,117,0.0905,5.755,1,412,5
5756,215,0.043874,5.756,1,180,10
5757,215,0.076872,5.757,1,193,21
5758,104,0.514413,5.758,12,268,73
5759,234,0.095634,5.759,1,235,0
5760,202,0.032325,5.76,1,185,1
5761,221,0.03405,5.761,1,277,8
5762,122,0.059573,5.762,1,267,15
5763,223,0.007954,5.763,8,227,91
5764,109,0.016281,5.764,2,274,0
5765,107,0.457086,5.765,12,311,0
5766,220,0.057851,5.766,1,332,0
5767,107,0.392873,5.767,12,315,0
5768,205,0.138627,5.768,1,237,18
5769,108,0.057108,5.769,1,380,0
5770,102,0.218087,5.77,12,306,0
5771,121,0.021964,5.771,1,381,0
5772,221,0.038698,5.772,5,163,281
5773,217,0.221182,5.773,12,316,0
5774,222,0.311517,5.774,1,301,0
5775,103,0.015299,5.775,1,316,0
5776,220,0.0627,5.776,1,314,8
5777,119,0.028686,5.777,5,194,420
5778,112,0.287202,5.778,1,256,10
5779,201,0.011702,5.779,1,422,5
5780,208,0.087745,5.78,5,204,72
5781,233,0.043962,5.781,1,213,0
5782,200,0.073581,5.782,5,190,333
5783,217,0.168154,5.783,12,301,3
5784,106,0.152065,5.784,1,396,0
5785,228,0.172056,5.785,1,339,73
5786,205,0.044539,5.786,1,240,15
5787,113,0.12883,5.787,1,327,53
5788,100,0.029572,5.788,1,284,0
5789,121,0.017753,5.789,1,352,9
5790,112,0.267686,5.79,1,251,0
5791,111,0.090305,5.791,2,314,0
5792,234,0.10294,5.792,1,237,0
5793,230,0.118269,5.793,1,269,12
5794,108,0.166386,5.794,1,359,55
5795,205,0.171219,5.795,1,268,0
5796,222,0.353396,5.796,1,292,0
5797,101,0.277139,5.797,1,308,24
5798,222,0.213348,5.798,1,144,88
5799,106,0.264382,5.799,1,359,0
5800,202,0.048547,5.8,1,172,0
5801,221,0.173895,5.801,1,243,161
5802,119,0.043875,5.802,1,322,14
5803,214,0.032484,5.803,2,314,5
5804,231,0.16372,5.804,3,324,58
5805,210,0.24541,5.805,4,165,311
5806,116,0.041038,5.806,1,268,4
5807,117,0.011422,5.807,1,417,25
5808,219,0.044887,5.808,1,258,0
5809,100,0.071877,5.809,1,283,0
5810,117,0.024798,5.81,1,431,0
5811,106,0.122024,5.811,5,171,564
5812,115,0.073053,5.812,1,388,11
5813,107,0.331842,5.813,12,298,14
5814,121,0.027439,5.814,1,343,0
5815,217,0.251685,5.815,38,299,0
5816,109,0.016714,5.816,2,284,0
5817,114,0.140845,5.817,1,382,0
5818,208,0.085962,5.818,1,314,0
5819,215,0.089295,5.819,1,204,0
5820,109,0.013911,5.82,2,284,0
5821,106,0.560441,5.821,1,295,0
5822,115,0.123644,5.822,1,319,26
5823,105,0.18905,5.823,1,256,0
5824,209,0.052671,5.824,1,241,0
5825,115,0.088406,5.825,1,350,0
5826,203,0.12107,5.826,1,154,0
5827,213,0.063255,5.827,1,200,2
5828,112,0.346378,5.828,1,267,0
5829,223,0.009332,5.829,1,294,0
5830,100,0.056742,5.83,1,291,0
5831,231,0.139914,5.831,3,330,18
5832,201,0.317135,5.832,4,133,266
5833,201,0.020561,5.833,1,170,208
5834,121,0.025062,5.834,1,364,0
5835,230,0.099958,5.835,1,305,0
5836,108,0.160694,5.836,1,347,0
5837,119,0.022414,5.837,1,320,4
5838,109,0.009185,5.838,2,273,0
5839,209,0.021812,5.839,1,232,0
5840,223,0.079006,5.84,5,179,285
5841,233,0.05611,5.841,1,214,28
5842,232,0.267035,5.842,8,246,209
5843,116,0.032901,5.843,1,272,26
5844,234,0.078642,5.844,1,237,7
5845,114,0.22737,5.845,1,415,0
5846,105,0.062217,5.846,1,248,11
5847,203,0.051563,5.847,1,252,0
5848,201,0.018052,5.848,1,242,0
5849,217,0.170884,5.849,12,284,14
5850,234,0.112521,5.85,1,232,15
5851,214,0.031348,5.851,2,306,117
5852,215,0.034228,5.852,1,179,1
5853,114,0.120577,5.853,1,313,0
5854,103,0.391873,5.854,1,287,16
5855,101,0.116314,5.855,1,350,2
5856,200,0.12813,5.856,1,227,0
5857,111,0.082262,5.857,2,304,6
5858,214,0.0451,5.858,2,269,0
5859,215,0.013532,5.859,1,207,0
5860,112,0.286667,5.86,1,261,5
5861,202,0.015035,5.861,1,399,7
5862,103,0.345471,5.862,1,337,0
5863,101,0.434202,5.863,1,310,0
5864,203,0.08255,5.864,1,248,0
5865,112,0.217538,5.865,1,260,11
5866,116,0.036767,5.866,1,263,13
5867,217,0.087321,5.867,38,294,30
5868,223,0.02075,5.868,1,246,6
5869,207,0.060944,5.869,2,350,2
5870,213,0.057624,5.87,1,196,1
5871,231,0.162849,5.871,3,336,29
5872,103,0.012632,5.872,1,317,0
5873,215,0.03056,5.873,1,191,12
5874,213,0.030154,5.874,1,206,2
5875,234,0.101503,5.875,1,228,9
5876,205,0.06595,5.876,1,238,0
5877,101,0.202922,5.877,1,357,0
5878,233,0.065563,5.878,1,220,38
5879,202,0.023048,5.879,1,339,3
5880,200,0.05256,5.88,1,388,0
5881,234,0.165613,5.881,1,246,0
5882,112,0.271852,5.882,1,253,8
5883,212,0.319318,5.883,1,254,0
5884,112,0.312215,5.884,1,239,31
5885,122,0.092709,5.885,1,271,0
5886,220,0.05252,5.886,1,336,6
5887,212,0.20191,5.887,1,250,0
5888,209,0.041264,5.888,1,237,0
5889,203,0.072477,5.889,1,257,0
5890,214,0.061761,5.89,2,273,0
5891,213,0.0763,5.891,1,210,0
5892,115,0.084761,5.892,1,375,0
5893,100,0.052333,5.893,1,286,9
5894,104,0.478424,5.894,38,290,0
5895,233,0.049197,5.895,1,210,0
5896,205,0.169661,5.896,1,252,2
5897,103,0.012447,5.897,1,338,0
5898,205,0.046724,5.898,1,249,0
5899,202,0.011248,5.899,1,398,11
5900,231,0.148638,5.9,3,337,0
5901,200,0.118241,5.901,5,191,242
5902,220,0.060322,5.902,1,334,0
5903,118,0.08054,5.903,3,299,0
5904,124,0.223124,5.904,3,428,24
5905,234,0.097487,5.905,1,240,0
5906,105,0.091828,5.906,1,242,0
5907,113,0.136206,5.907,1,386,0
5908,222,0.141467,5.908,1,172,64
5909,107,0.334983,5.909,12,300,1
5910,219,0.047873,5.91,1,277,44
5911,105,0.094545,5.911,1,271,3
5912,233,0.092375,5.912,5,186,130
5913,113,0.143741,5.913,1,413,0
5914,217,0.248667,5.914,12,311,0
5915,107,0.357909,5.915,12,308,4
5916,209,0.071007,5.916,1,237,7
5917,118,0.069086,5.917,3,300,0
5918,114,0.416421,5.918,1,331,3
5919,115,0.078692,5.919,1,410,0
5920,213,0.05433,5.92,1,188,14
5921,118,0.065616,5.921,3,277,0
5922,215,0.018385,5.922,1,195,4
5923,105,0.197081,5.923,1,253,10
5924,106,0.239543,5.924,1,337,8
5925,113,0.133815,5.925,1,314,44
5926,203,0.140777,5.926,1,154,70
5927,234,0.152652,5.927,1,236,0
5928,230,0.025561,5.928,1,278,0
5929,108,0.198345,5.929,1,295,16
5930,113,0.101895,5.93,1,396,0
5931,114,0.200769,5.931,1,405,0
5932,215,0.017455,5.932,1,208,3
5933,106,0.251057,5.933,1,382,0
5934,212,0.183297,5.934,3,234,5
5935,105,0.052293,5.935,1,249,0
5936,112,0.349601,5.936,1,249,0
5937,231,0.104018,5.937,1,614,42
5938,219,0.038433,5.938,1,282,61
5939,212,0.236432,5.939,1,232,4
5940,112,0.290838,5.94,1,277,0
5941,108,0.148322,5.941,1,329,3
5942,118,0.10375,5.942,3,293,0
5943,231,0.146066,5.943,3,345,22
5944,215,0.030109,5.944,1,199,0
5945,222,0.116332,5.945,1,269,112
5946,214,0.054581,5.946,2,255,6
5947,223,0.114963,5.947,1,256,0
5948,210,0.139434,5.948,1,239,23
5949,118,0.105698,5.949,3,242,6
5950,102,0.193093,5.95,38,307,0
5951,109,0.011716,5.951,2,273,0
5952,116,0.025374,5.952,1,259,24
5953,104,0.619504,5.953,12,281,22
5954,228,0.11233,5.954,1,303,0
5955,215,0.221735,5.955,1,181,0
5956,100,0.090577,5.956,1,280,17
5957,115,0.109262,5.957,1,336,0
5958,109,0.012679,5.958,2,256,0
5959,201,0.030552,5.959,1,141,128
5960,108,0.0598,5.96,1,402,15
5961,212,0.220851,5.961,3,239,4
5962,213,0.024185,5.962,1,204,8
5963,102,0.220067,5.963,12,299,8
5964,101,0.050447,5.964,1,386,10
5965,215,0.148723,5.965,1,186,0
5966,220,0.043002,5.966,1,348,1
5967,100,0.054011,5.967,1,289,10
5968,220,0.048399,5.968,1,337,14
5969,219,0.035333,5.969,1,287,0
5970,209,0.074497,5.97,1,222,0
5971,111,0.062131,5.971,2,305,0
5972,117,0.010543,5.972,1,423,29
5973,234,0.082266,5.973,1,236,5
5974,230,0.103665,5.974,1,280,0
5975,212,0.273591,5.975,3,225,0
5976,233,0.054202,5.976,1,201,0
5977,201,0.016985,5.977,1,235,0
5978,223,0.006079,5.978,1,259,10
5979,102,0.230234,5.979,12,264,65
5980,103,0.559065,5.98,1,323,2
5981,230,0.082091,5.981,1,307,0
5982,100,0.065541,5.982,1,297,42
5983,103,0.017059,5.983,1,324,0
5984,233,0.023932,5.984,5,165,84
5985,119,0.036481,5.985,1,315,30
5986,213,0.044027,5.986,1,198,7
5987,209,0.088009,5.987,8,131,114
5988,233,0.056024,5.988,1,240,0
5989,118,0.09199,5.989,3,311,14
5990,209,0.248432,5.99,8,134,0
5991,213,0.06229,5.991,1,196,0
5992,233,0.096627,5.992,1,268,0
5993,217,0.180475,5.993,12,294,9
5994,111,0.322647,5.994,2,303,0
5995,102,0.223145,5.995,12,298,4
5996,119,0.021167,5.996,5,188,422
5997,112,0.242767,5.997,1,255,0
5998,213,0.036652,5.998,1,202,9
5999,114,0.253619,5.999,1,341,0
6000,203,0.063122,6,5,143,88
6001,107,0.295727,6.001,12,301,2
6002,219,0.073277,6.002,1,279,42
6003,203,0.072394,6.003,1,221,0
6004,116,0.047764,6.004,1,274,6
6005,215,0.017257,6.005,1,187,23
6006,230,0.104497,6.006,1,303,8
6007,103,0.01521,6.007,1,316,3
6008,121,0.011395,6.008,1,353,16
6009,222,0.298019,6.009,1,299,0
6010,115,0.058968,6.01,1,353,0
6011,230,0.053986,6.011,1,276,0
6012,201,0.022203,6.012,1,213,99
6013,114,0.308748,6.013,1,309,5
6014,111,0.090712,6.014,2,321,0
6015,122,0.055309,6.015,1,266,11
6016,112,0.211817,6.016,1,259,7
6017,210,0.101182,6.017,1,279,47
6018,209,0.112249,6.018,1,223,0
6019,119,0.022559,6.019,1,332,0
6020,115,0.106656,6.02,1,352,0
6021,234,0.078408,6.021,1,234,1
6022,234,0.133049,6.022,1,238,9
6023,122,0.093046,6.023,1,254,0
6024,106,0.400667,6.024,1,437,0
6025,113,0.093508,6.025,1,297,34
6026,233,0.373561,6.026,5,152,259
6027,200,0.098671,6.027,5,208,178
6028,233,0.172045,6.028,5,143,188
6029,107,0.183163,6.029,5,236,129
6030,105,0.104035,6.03,1,351,0
6031,118,0.15716,6.031,3,300,16
6032,107,0.38094,6.032,12,299,0
6033,103,0.108437,6.033,1,324,0
6034,121,0.021715,6.034,1,368,0
6035,220,0.051466,6.035,1,323,6
6036,201,0.022425,6.036,1,243,0
6037,200,0.160019,6.037,1,253,0
6038,115,0.048996,6.038,1,292,18
6039,201,0.015715,6.039,1,430,0
6040,234,0.1712,6.04,1,241,0
6041,108,0.05076,6.041,1,375,14
6042,118,0.076437,6.042,3,284,0
6043,215,0.130757,6.043,5,123,219
6044,230,0.160413,6.044,1,310,4
6045,100,0.030682,6.045,1,356,0
6046,124,0.573299,6.046,3,381,26
6047,106,0.130033,6.047,5,188,562
6048,223,0.056141,6.048,5,169,310
6049,116,0.031171,6.049,1,274,0
6050,215,0.196108,6.05,1,199,0
6051,109,0.017643,6.051,2,255,4
6052,121,0.013039,6.052,1,344,17
6053,221,0.034658,6.053,5,173,340
6054,213,0.042081,6.054,1,210,0
6055,208,0.046001,6.055,5,230,62
6056,233,0.057759,6.056,1,215,0
6057,124,0.253748,6.057,3,383,3
6058,203,0.031245,6.058,1,208,178
6059,232,0.185186,6.059,8,252,17
6060,122,0.12133,6.06,1,245,7
6061,234,0.15138,6.061,1,232,0
6062,102,0.237964,6.062,12,310,0
6063,213,0.075977,6.063,1,204,0
6064,215,0.087834,6.064,1,190,12
6065,213,0.081826,6.065,6,200,6
6066,230,0.155696,6.066,1,346,0
6067,123,0.020834,6.067,1,408,67
6068,121,0.032185,6.068,1,361,6
6069,234,0.119739,6.069,1,238,4
6070,200,0.050276,6.07,5,175,211
6071,117,0.017178,6.071,1,429,0
6072,234,0.09009,6.072,1,228,21
6073,230,0.130118,6.073,1,276,1
6074,223,0.011016,6.074,1,240,8
6075,111,0.118715,6.075,2,302,6
6076,221,0.033619,6.076,5,175,327
6077,123,0.027561,6.077,1,458,58
6078,210,0.029001,6.078,1,264,0
6079,203,0.268649,6.079,1,135,27
6080,203,0.044655,6.08,1,138,1
6081,230,0.105907,6.081,1,345,0
6082,104,0.374009,6.082,12,308,0
6083,203,0.073,6.083,1,176,47
6084,100,0.080403,6.084,1,283,6
6085,209,0.363292,6.085,1,188,17
6086,212,0.478975,6.086,1,232,8
6087,205,0.087614,6.087,1,246,0
6088,200,0.109223,6.088,1,307,0
6089,209,0.263803,6.089,8,135,12
6090,215,0.023751,6.09,1,190,0
6091,113,0.126529,6.091,1,376,0
6092,203,0.062903,6.092,1,158,43
6093,215,0.149824,6.093,5,155,137
6094,233,0.054805,6.094,1,206,0
6095,221,0.238213,6.095,1,272,71
6096,221,0.0667,6.096,1,326,0
6097,116,0.119541,6.097,1,262,8
6098,223,0.076398,6.098,5,198,9
6099,220,0.088416,6.099,1,302,0
6100,104,0.244408,6.1,38,310,0
6101,203,0.113362,6.101,1,162,2
6102,118,0.114824,6.102,3,242,14
6103,118,0.122872,6.103,3,305,9
6104,111,0.094779,6.104,2,324,0
6105,101,0.142976,6.105,1,382,0
6106,117,0.010882,6.106,1,427,0
6107,230,0.162396,6.107,1,347,0
6108,203,0.043442,6.108,1,219,118
6109,122,0.065245,6.109,1,255,8
6110,121,0.031309,6.11,1,325,11
6111,214,0.053623,6.111,2,310,0
6112,122,0.119995,6.112,1,245,0
6113,124,0.317342,6.113,3,391,0
6114,116,0.112817,6.114,1,261,0
6115,119,0.042023,6.115,1,395,0
6116,228,0.142019,6.116,1,308,0
6117,221,0.066179,6.117,1,222,66
6118,230,0.051431,6.118,1,339,0
6119,113,0.110962,6.119,1,405,0
6120,100,0.0869,6.12,1,296,0
6121,117,0.045769,6.121,1,434,0
6122,222,0.160519,6.122,1,288,24
6123,223,0.017913,6.123,1,320,0
6124,215,0.018701,6.124,1,190,10
6125,212,0.171973,6.125,3,234,7
6126,210,0.095018,6.126,5,153,114
6127,200,0.04906,6.127,5,191,211
6128,234,0.101205,6.128,1,249,0
6129,200,0.142861,6.129,1,255,0
6130,200,0.044916,6.13,5,191,109
6131,208,0.031346,6.131,5,165,89
6132,234,0.122106,6.132,1,248,0
6133,210,0.040021,6.133,1,225,41
6134,220,0.075515,6.134,8,197,259
6135,116,0.017941,6.135,1,292,0
6136,104,0.554859,6.136,12,276,25
6137,106,0.366261,6.137,1,456,0
6138,222,0.267774,6.138,1,311,0
6139,109,0.008832,6.139,2,259,0
6140,106,0.276035,6.14,1,389,5
6141,217,0.074251,6.141,1,292,0
6142,220,0.043059,6.142,1,356,0
6143,200,0.05667,6.143,5,237,298
6144,107,0.231091,6.144,5,241,119
6145,212,0.147117,6.145,3,240,0
6146,105,0.102181,6.146,1,270,0
6147,230,0.074821,6.147,1,271,0
6148,222,0.212567,6.148,1,400,0
6149,207,0.035764,6.149,2,297,3
6150,108,0.076447,6.15,1,360,20
6151,200,0.26869,6.151,1,249,0
6152,106,0.116373,6.152,5,183,528
6153,213,0.042143,6.153,1,201,0
6154,220,0.068041,6.154,1,325,16
6155,207,0.228791,6.155,5,239,554
6156,221,0.087551,6.156,1,248,0
6157,116,0.016241,6.157,1,271,0
6158,233,0.048121,6.158,1,212,0
6159,103,0.062063,6.159,1,329,0
6160,113,0.081195,6.16,1,268,3
6161,214,0.053659,6.161,2,279,0
6162,232,0.190451,6.162,8,269,461
6163,112,0.257253,6.163,1,249,0
6164,203,0.080527,6.164,1,135,94
6165,219,0.103326,6.165,1,237,83
6166,209,0.272421,6.166,1,204,8
6167,223,0.008098,6.167,1,257,7
6168,115,0.072573,6.168,1,315,25
6169,101,0.175484,6.169,1,376,5
6170,202,0.008274,6.17,1,238,0
6171,203,0.187267,6.171,1,140,135
6172,106,0.201051,6.172,1,364,10
6173,210,0.093472,6.173,1,263,0
6174,109,0.011578,6.174,2,251,6
6175,122,0.135496,6.175,1,252,3
6176,203,0.157819,6.176,1,235,0
6177,213,0.042946,6.177,1,197,0
6178,209,0.073667,6.178,8,172,153
6179,100,0.049019,6.179,1,287,1
6180,215,0.060952,6.18,1,194,0
6181,223,0.007983,6.181,1,260,5
6182,214,0.037523,6.182,2,260,93
6183,208,0.016267,6.183,6,218,17
6184,231,0.138555,6.184,3,360,0
6185,214,0.068446,6.185,5,161,404
6186,116,0.081494,6.186,1,258,4
6187,105,0.092318,6.187,1,265,1
6188,106,0.209525,6.188,1,288,0
6189,215,0.014696,6.189,1,206,0
6190,233,0.064856,6.19,1,205,7
6191,106,0.048037,6.191,5,174,289
6192,228,0.066582,6.192,1,359,0
6193,103,0.009896,6.193,1,334,0
6194,105,0.108187,6.194,1,269,0
6195,103,0.017805,6.195,1,307,0
6196,109,0.01925,6.196,2,274,0
6197,205,0.187479,6.197,1,261,8
6198,101,0.071785,6.198,1,362,0
6199,102,0.246694,6.199,12,302,13
6200,205,0.118704,6.2,1,231,0
6201,105,0.150106,6.201,1,254,4
6202,228,0.079513,6.202,1,296,13
6203,223,0.009411,6.203,1,244,0
6204,103,0.017193,6.204,1,315,15
6205,118,0.097152,6.205,3,300,11
6206,121,0.026587,6.206,1,353,11
6207,219,0.042793,6.207,1,269,15
6208,104,0.58277,6.208,12,294,0
6209,108,0.034752,6.209,1,380,0
6210,205,0.212058,6.21,1,274,0
6211,215,0.023754,6.211,1,200,5
6212,100,0.027303,6.212,1,304,0
6213,209,0.053385,6.213,8,141,4
6214,100,0.031595,6.214,1,290,0
6215,118,0.088194,6.215,3,261,0
6216,107,0.355369,6.216,12,300,0
6217,234,0.055739,6.217,1,244,8
6218,105,0.099396,6.218,1,251,8
6219,122,0.056501,6.219,1,246,2
6220,233,0.146122,6.22,5,147,199
6221,123,0.039068,6.221,1,421,0
6222,214,0.053602,6.222,2,309,0
6223,202,0.058258,6.223,1,212,147
6224,205,0.073272,6.224,1,240,0
6225,202,0.020812,6.225,1,169,0
6226,203,0.046875,6.226,1,140,300
6227,112,0.314733,6.227,1,248,3
6228,223,0.098178,6.228,5,185,82
6229,222,0.302662,6.229,1,217,57
6230,219,0.063174,6.23,1,301,0
6231,201,0.009529,6.231,1,283,91
6232,118,0.124905,6.232,3,299,0
6233,228,0.063504,6.233,1,288,17
6234,118,0.087881,6.234,3,304,0
6235,116,0.093034,6.235,1,264,0
6236,202,0.015012,6.236,1,406,0
6237,212,0.208157,6.237,3,225,5
6238,201,0.026766,6.238,1,446,2
6239,232,0.262284,6.239,8,249,270
6240,205,0.11695,6.24,1,236,0
6241,222,0.323641,6.241,1,306,0
6242,106,0.085333,6.242,5,192,399
6243,200,0.054293,6.243,5,208,207
6244,124,0.630631,6.244,3,427,0
6245,222,0.245668,6.245,1,300,0
6246,215,0.281126,6.246,1,202,0
6247,100,0.052606,6.247,1,302,0
6248,234,0.07687,6.248,1,227,8
6249,121,0.020992,6.249,1,356,5
6250,201,0.014805,6.25,1,242,0
6251,217,0.18641,6.251,12,283,0
6252,115,0.076754,6.252,1,333,7
6253,222,0.029395,6.253,8,139,336
6254,205,0.089819,6.254,1,256,10
6255,223,0.012712,6.255,1,262,0
6256,209,0.116738,6.256,1,235,0
6257,234,0.106318,6.257,1,225,14
6258,207,0.043586,6.258,8,169,0
6259,223,0.007392,6.259,1,270,21
6260,234,0.237593,6.26,1,249,0
6261,109,0.01486,6.261,2,279,0
6262,210,0.260804,6.262,5,232,63
6263,232,0.252225,6.263,3,616,0
6264,210,0.055658,6.264,1,249,0
6265,215,0.02319,6.265,1,200,5
6266,200,0.046573,6.266,1,300,0
6267,202,0.009139,6.267,1,258,0
6268,117,0.046294,6.268,1,443,10
6269,114,0.3533,6.269,1,404,91
6270,210,0.036185,6.27,1,251,168
6271,207,0.039484,6.271,2,272,5
6272,205,0.059656,6.272,1,249,0
6273,231,0.181429,6.273,3,322,63
6274,112,0.323603,6.274,1,262,0
6275,114,0.705233,6.275,1,350,0
6276,210,0.115222,6.276,1,262,0
6277,234,0.137208,6.277,1,231,10
6278,100,0.055327,6.278,1,304,42
6279,103,0.136131,6.279,1,313,13
6280,222,0.199057,6.28,1,222,0
6281,231,0.163403,6.281,3,350,0
6282,117,0.014338,6.282,1,419,0
6283,231,0.172292,6.283,3,364,0
6284,117,0.026165,6.284,1,433,0
6285,114,0.113922,6.285,1,368,24
6286,203,0.183754,6.286,1,165,98
6287,200,0.053893,6.287,5,224,114
6288,205,0.097584,6.288,1,237,1
6289,233,0.043927,6.289,1,283,0
6290,111,0.076087,6.29,2,313,1
6291,230,0.140243,6.291,1,295,15
6292,220,0.063175,6.292,1,327,0
6293,114,0.312371,6.293,1,328,9
6294,214,0.020015,6.294,2,280,0
6295,123,0.031174,6.295,1,437,0
6296,223,0.027993,6.296,1,316,0
6297,105,0.049408,6.297,1,256,12
6298,203,0.197575,6.298,1,232,0
6299,111,0.115583,6.299,2,311,0
6300,203,0.230036,6.3,1,237,0
6301,111,0.147631,6.301,2,300,32
6302,212,0.160305,6.302,3,247,0
6303,118,0.078878,6.303,3,315,0
6304,207,0.023812,6.304,2,360,0
6305,202,0.014577,6.305,1,412,0
6306,107,0.359031,6.306,12,302,6
6307,223,0.012378,6.307,1,275,0
6308,200,0.056465,6.308,1,277,0
6309,223,0.013284,6.309,1,306,0
6310,230,0.091914,6.31,1,331,0
6311,122,0.079207,6.311,1,259,0
6312,108,0.073622,6.312,1,555,0
6313,213,0.048626,6.313,1,210,0
6314,119,0.031905,6.314,1,477,0
6315,215,0.01572,6.315,1,190,0
6316,223,0.06932,6.316,5,177,285
6317,100,0.090915,6.317,1,304,0
6318,116,0.027822,6.318,1,271,4
6319,113,0.132445,6.319,1,380,0
6320,223,0.016943,6.32,1,263,7
6321,231,0.182245,6.321,3,380,0
6322,233,0.043152,6.322,1,216,42
6323,102,0.041481,6.323,38,292,0
6324,123,0.018632,6.324,1,399,93
6325,114,0.136896,6.325,1,312,9
6326,220,0.050574,6.326,1,315,0
6327,202,0.013958,6.327,1,393,13
6328,116,0.020265,6.328,1,271,4
6329,228,0.129555,6.329,1,322,8
6330,200,0.045764,6.33,5,198,149
6331,217,0.184605,6.331,12,305,0
6332,208,0.128335,6.332,1,234,0
6333,119,0.108196,6.333,1,317,0
6334,124,0.305408,6.334,3,399,21
6335,208,0.187811,6.335,1,271,0
6336,232,0.267021,6.336,3,1588,0
6337,221,0.035923,6.337,1,248,361
6338,230,0.127791,6.338,1,269,7
6339,219,0.052105,6.339,1,283,0
6340,214,0.040197,6.34,2,364,0
6341,212,0.146096,6.341,3,236,0
6342,205,0.067861,6.342,1,226,10
6343,201,0.262073,6.343,5,336,274
6344,101,0.106104,6.344,1,354,0
6345,209,0.285175,6.345,1,229,30
6346,119,0.068102,6.346,1,480,0
6347,209,0.065274,6.347,1,239,5
6348,208,0.199458,6.348,1,233,0
6349,124,0.298883,6.349,3,426,0
6350,221,0.047037,6.35,1,334,12
6351,209,0.371103,6.351,1,261,0
6352,214,0.050436,6.352,2,269,7
6353,117,0.012538,6.353,1,407,29
6354,103,0.014456,6.354,1,299,0
6355,105,0.083152,6.355,1,255,6
6356,119,0.030179,6.356,1,324,0
6357,107,0.306499,6.357,12,306,3
6358,201,0.011947,6.358,1,450,23
6359,103,0.016787,6.359,1,315,11
6360,212,0.204204,6.36,3,236,0
6361,105,0.135084,6.361,1,259,1
6362,213,0.030968,6.362,1,201,2
6363,103,0.017367,6.363,1,332,0
6364,104,0.433015,6.364,12,287,8
6365,123,0.025878,6.365,1,434,0
6366,209,0.102411,6.366,1,220,13
6367,116,0.029897,6.367,1,261,18
6368,215,0.015432,6.368,1,191,9
6369,112,0.229705,6.369,1,258,0
6370,233,0.048771,6.37,1,264,0
6371,123,0.037766,6.371,1,446,7
6372,221,0.034184,6.372,1,259,0
6373,202,0.029547,6.373,1,374,0
6374,104,0.434906,6.374,12,284,15
6375,112,0.234103,6.375,1,258,8
6376,212,0.223207,6.376,3,237,11
6377,101,0.095465,6.377,1,374,0
6378,112,0.291406,6.378,1,249,0
6379,118,0.135938,6.379,3,307,3
6380,118,0.072466,6.38,3,290,0
6381,209,0.032214,6.381,1,249,0
6382,115,0.048595,6.382,1,306,0
6383,230,0.169074,6.383,1,317,0
6384,215,0.026207,6.384,1,184,4
6385,102,0.10005,6.385,1,304,0
6386,121,0.022919,6.386,1,368,0
6387,228,0.123137,6.387,1,294,0
6388,217,0.027132,6.388,5,253,125
6389,219,0.041315,6.389,1,293,56
6390,203,0.106103,6.39,1,337,0
6391,223,0.026349,6.391,5,181,49
6392,233,0.074776,6.392,1,218,70
6393,101,0.174227,6.393,1,368,0
6394,103,0.016299,6.394,1,312,0
6395,105,0.073368,6.395,5,149,249
