"","Id.Latido","Registro","Error","Time","Position","Frecuency","Channels","Order","C1_Position","C1_Error","C1_ErrorRMSE","C1_ErrorNRMSD","C1_ErrorAbsMax","C1_MDL","C1_FSS","C1_ESC","C1_VAR","C1_BIC","C1_AIC","C1_Sigma","C1_H0","C1_H1","C1_H2","C1_H3","C1_H4","C1_H5","C2_Position","C2_Error","C2_ErrorRMSE","C2_ErrorNRMSD","C2_ErrorAbsMax","C2_MDL","C2_FSS","C2_ESC","C2_VAR","C2_BIC","C2_AIC","C2_Sigma","C2_H0","C2_H1","C2_H2","C2_H3","C2_H4","C2_H5","Type"
"1602",1601,208,0.2674535,219836930,346427,360,2,6,346427,0.068450116,15.650109,0.046577707,40.999985,88.85057,35269.332,515256,189.71317,475.91208,461.7254,4.680001,616.2713,-98.75355,-298.0829,31.131248,4.4365478,-24.538862,346427,0.19900337,8.017275,0.081808925,28.438614,54.729256,9255.846,46511,64.433075,376.24344,362.05676,10.799999,-14.771815,82.06446,160.42546,7.0974517,29.246107,60.500656,1
"1603",1602,208,0.03746758,192858909,346614,360,2,6,346614,0.021674728,17.125011,0.050219975,59.968857,60.70173,42230.305,1948366,294.36282,488.80368,474.61703,8.280002,1108.2552,525.8632,392.88083,359.25787,269.7132,212.61887,346614,0.015792852,9.41239,0.038417917,33.43518,61.590233,12757.403,807796,89.20121,402.68304,388.49637,7.920002,-867.26117,-39.022255,-137.52475,-78.0472,-44.396717,-119.99418,5
"1604",1603,208,0.02244233,192823655,346792,360,2,6,346792,0.012680037,14.932439,0.039926305,45.236794,62.788666,32108.795,2532232,223.24805,469.12323,454.93658,7.920002,1353.6807,438.1109,453.04227,359.63153,302.89575,222.26794,346792,0.009762294,7.9468193,0.030921476,31.716703,65.02579,9093.879,931531,62.20034,378.3043,364.11765,7.920002,-926.93,-51.618168,-172.05827,-99.085144,-96.2332,-109.04525,5
"1605",1604,208,0.014756048,192881715,347089,360,2,6,347089,0.000546347,1.6332127,0.0049045426,6.000135,76.863495,384.10324,703039,2.575615,150.48232,136.29565,5.040001,815.34717,-46.77767,-182.28346,-1.4478157,49.11999,5.8130927,347089,0.014209701,2.7345848,0.028191596,9.328269,69.91658,1076.8253,75781,6.8870816,224.70398,210.51732,7.2000017,-256.1862,41.74115,21.929882,-54.598606,-39.431103,48.10169,1
"1606",1605,208,0.05067182,192547755,347322,360,2,6,347322,0.0069183535,9.020036,0.018830972,29.99995,78.06615,11715.989,1693465,71.251595,396.5638,382.37714,5.400001,1278.3807,-59.344963,-67.30413,-177.82394,87.69454,-11.309169,347322,0.043753468,13.346151,0.045705996,42.60092,63.489647,25649.244,586222,179.08083,444.80307,430.6164,11.519999,-520.5752,348.18405,379.972,-82.197395,31.473206,127.343765,6
"1607",1606,208,0.029721584,192828801,347489,360,2,6,347489,0.012204089,14.865224,0.036704257,53.62122,65.67591,31820.38,2607354,214.0517,468.50238,454.3157,7.2000017,1450.242,235.33057,496.07224,262.18738,297.6124,116.40085,347489,0.017517494,9.303555,0.03992942,28.031559,68.90869,12464.083,711522,87.158585,389.1886,375.00195,12.239998,-820.7362,43.485764,75.24247,-65.76069,73.2374,90.60604,5
"1608",1607,208,0.070245825,192712500,347799,360,2,6,347799,0.0023873611,3.11408,0.00952318,8.999834,95.03963,1396.4391,584930,7.7507834,243.41771,229.23105,3.6000004,758.60846,0.30603668,-83.72901,-17.583147,-25.981073,7.1949983,347799,0.067858465,3.750784,0.046305973,15.264684,57.261215,2025.8467,29854,13.992529,270.2062,256.01953,3.9600005,-152.53279,61.898678,-6.816412,-5.9973273,-25.427887,-1.2036101,1
"1609",1608,208,0.05328148,192691159,347999,360,2,6,347999,0.0356396,20.03275,0.05891985,78.43263,59.56768,57788.79,1621477,399.37192,511.45355,497.26688,7.920002,1049.729,373.17218,388.1522,282.40753,241.97687,183.11317,347999,0.017641878,11.443404,0.03918974,53.01729,63.124317,18857.016,1068878,128.7073,430.8291,416.64246,7.560002,-988.95667,14.795824,-225.44522,-41.168804,-77.65498,-114.96055,5
"1610",1609,208,0.012106682,192853979,348176,360,2,6,348176,0.0053340136,8.802567,0.030994952,29.475769,66.59109,11157.865,2091833,77.962234,390.89777,376.71112,9.000001,1211.5071,427.6577,431.999,362.54648,288.2625,169.92842,348176,0.0067726686,6.119574,0.026606843,27.169939,66.56319,5392.683,796242,36.773014,340.6712,326.48456,7.920002,-859.0806,-36.261482,-166.50452,-73.102516,-84.18956,-106.57961,5
"1611",1610,208,0.25648725,233480137,348510,360,2,6,348510,0.032650903,10.952029,0.033187967,28.000212,99.27867,17272.36,529001,89.65245,424.51083,410.32416,4.3200006,676.3658,10.788078,-230.4813,-23.063604,-18.099247,12.670042,348510,0.22383636,7.4210186,0.08154965,16.593245,61.112682,7930.2983,35429,49.924828,368.4637,354.27704,7.560002,-73.34827,60.010178,113.07038,-22.031372,21.861021,69.06023,1
"1612",1611,208,0.02238455,192350562,348697,360,2,6,348697,0.014558593,15.220978,0.042516697,52.71247,62.328495,33361.656,2291544,231.87148,471.8309,457.64423,8.280002,1272.5645,448.94153,490.21063,289.84763,287.2656,174.27998,348697,0.007825957,7.2963314,0.02942069,21.444271,64.28447,7666.0493,979567,53.49787,365.95413,351.76746,8.280002,-958.1411,-69.755295,-157.87984,-80.91038,-81.81576,-104.08865,5
"1613",1612,208,0.021499619,192830332,348894,360,2,6,348894,0.011536688,13.513655,0.04416227,44.789886,64.25603,26297.117,2279434,183.01628,452.14548,437.9588,9.360001,1242.4246,467.39008,474.8732,368.68384,302.69193,194.96031,348894,0.009962931,7.3568854,0.033139125,28.621334,64.08967,7793.822,782282,53.927288,366.97845,352.79178,8.640001,-854.89404,-50.167427,-131.43924,-86.64094,-51.118862,-117.181496,5
"1614",1613,208,0.16802329,193057439,349236,360,2,6,349236,0.04524629,13.560154,0.03941905,37.998936,82.38357,26478.4,585206,148.89659,455.27078,441.08414,5.040001,691.1831,-22.316946,-282.239,-28.517263,4.7198405,-1.0373626,349236,0.122777,6.094193,0.059166923,15.815977,58.515762,5348.0435,43559,35.478558,340.07388,325.8872,8.280002,-118.982864,58.131855,127.439735,-7.091852,10.413573,65.38417,1
"1615",1614,208,0.018440457,192848435,349438,360,2,6,349438,0.011409134,12.617786,0.041505877,38.538162,62.841988,22926.027,2009445,160.1443,444.79083,430.60416,8.280002,1164.7842,423.092,481.30576,316.7733,306.5781,157.47784,349438,0.0070313234,7.684672,0.02668289,33.824158,65.32438,8503.802,1209417,58.78784,373.47018,359.28354,7.920002,-1059.6613,-14.425831,-216.11731,-83.279564,-100.7086,-118.48576,5
"1616",1615,208,0.015849538,192403099,349629,360,2,6,349629,0.010395431,13.365309,0.04099788,42.387497,63.339165,25722.932,2474446,179.77536,452.68524,438.49857,8.640001,1292.3204,466.04526,517.8373,364.1057,328.72,229.44992,349629,0.005454108,6.5693007,0.025965616,20.734268,65.65194,6214.422,1139402,43.45538,350.31863,336.13196,8.640001,-1021.7961,-11.50715,-190.5546,-108.810135,-131.60268,-153.35695,5
"1617",1616,208,0.018535476,193306426,349970,360,2,6,349970,0.016282475,8.766954,0.024352651,25.999998,83.94706,11067.768,679735,63.071404,392.46576,378.27908,4.3200006,794.3467,-16.068768,-190.86024,-28.012215,-14.295223,2.4128802,349970,0.0022530023,0.9320096,0.009810627,2.9906995,74.01763,125.08443,55519,0.8196375,69.7039,55.517242,3.9600005,-222.53642,72.36608,-10.647919,-17.347193,-11.63202,-9.220192,1
"1618",1617,208,0.04931231,192628391,350166,360,2,6,350166,0.031563208,19.690796,0.05593976,79.428795,60.66088,55832.758,1768919,382.7264,508.97586,494.78918,7.920002,1120.4287,348.47897,417.47104,262.86035,265.2348,150.20152,350166,0.017749099,12.374071,0.037611157,59.839752,63.37352,22048.941,1242257,150.01065,442.0885,427.90182,7.560002,-1077.8613,-51.259094,-173.27516,-86.97079,-47.984924,-126.11458,5
"1619",1618,208,0.005121113,192810540,350431,360,2,6,350431,0.0009153935,2.0911446,0.0061504254,5.999996,73.23738,629.69556,687896,4.3145404,186.07373,171.88707,5.040001,790.3971,49.509884,-228.61789,-36.16142,73.866745,32.518963,350431,0.004205719,1.3128318,0.012745939,4.2076144,78.22165,248.1879,59012,1.5298452,119.0381,104.85144,3.6000004,-232.39499,66.13306,-1.1358197,-15.2134,-4.5820646,-11.360828,1
"1620",1619,208,0.015172261,226373418,350660,360,2,6,350660,0.001886214,2.7242584,0.008132115,7.0000052,86.86354,1068.7081,566589,6.289578,224.15952,209.97285,3.2400002,745.83374,64.03215,-48.652515,-26.305342,-44.291985,-11.457759,350660,0.013286047,2.1939516,0.020504221,7.9202633,70.07229,693.13306,52170,4.436636,192.98468,178.79802,4.680001,-205.55669,69.987274,53.74554,-30.34164,-7.0058336,21.606031,1
"1621",1620,208,0.027673837,192612070,350852,360,2,6,350852,0.01815241,17.285873,0.046718575,63.127823,62.383045,43027.402,2370341,295.8697,490.21155,476.0249,7.920002,1312.2372,344.77023,525.0755,274.37836,327.34775,168.33212,350852,0.009521426,9.217935,0.030422226,40.91352,65.12934,12235.727,1285073,83.69014,399.68604,385.49936,7.560002,-1073.4022,68.31298,-284.09097,-10.659616,-154.16115,-106.72879,5
"1622",1621,208,0.09550231,193134332,351133,360,2,6,351133,0.00040789627,1.3862851,0.0041881725,4.1563163,91.76349,276.7372,678450,1.6340314,126.877625,112.69096,4.680001,806.59454,5.8827863,-158.82063,-37.803608,25.993046,14.6695595,351133,0.09509441,5.578025,0.05522797,17.045198,81.886185,4480.4683,47116,24.854647,327.35547,313.1688,5.400001,-186.23726,58.974728,50.98479,-24.552813,7.420302,34.869087,1
"1623",1622,208,0.13089167,192978089,351387,360,2,6,351387,0.00095305697,1.9957017,0.0061406204,6.999999,94.665436,573.5268,601776,3.2531712,179.34663,165.15997,4.3200006,758.9828,-46.379833,-149.38713,-18.434252,10.904763,14.872796,351387,0.1299386,5.661566,0.05959543,22.117422,62.571175,4615.679,35522,29.282623,329.49612,315.30948,6.1200013,-136.7707,69.482124,63.518375,-41.110184,8.944237,39.59427,1
"1624",1623,208,0.030257044,192695504,351605,360,2,6,351605,0.012331735,15.089352,0.040892553,52.50997,63.28788,32787.15,2658762,226.77994,470.62973,456.44308,7.920002,1387.6384,330.82892,579.19324,295.37943,353.2659,208.50935,351605,0.017925309,12.127902,0.04167664,44.936787,66.88628,21180.385,1181591,138.4803,439.19482,425.00818,7.560002,-1026.095,85.36771,-260.01443,7.464901,-141.537,-112.05339,5
"1625",1624,208,0.054518275,192461372,351895,360,2,6,351895,0.0027248086,3.3560727,0.010553688,9.999966,95.41911,1621.9042,595236,8.958302,254.19435,240.00769,4.3200006,757.5558,-5.9446177,-135.91745,-25.3022,-1.210084,23.931479,351895,0.051793467,5.1439624,0.050431002,16.936903,71.68428,3810.29,73567,23.017025,315.68988,301.5032,6.1200013,-243.04172,67.23305,34.722652,-40.99812,-25.238016,51.41677,1
"1626",1625,208,0.20199695,192802749,352133,360,2,6,352133,0.00045900125,1.3561307,0.004318888,4,74.01688,264.82904,576968,1.8519282,123.710785,109.524124,4.680001,733.62695,-44.217045,-184.80823,3.5224798,47.645706,10.146046,352133,0.20153795,7.0490355,0.07342745,20.359137,56.905518,7155.2017,35503,47.195625,361.05933,346.87268,7.560002,-113.534645,59.85596,100.10473,-27.767864,20.330107,25.877058,1
"1627",1626,208,0.025072731,192674830,352344,360,2,6,352344,0.01719709,16.13627,0.04597228,56.47315,62.14283,37494.605,2180288,259.23074,480.30075,466.1141,7.920002,1243.8693,362.629,516.76587,282.3336,302.72867,160.24704,352344,0.007875643,8.46327,0.02849586,40.856762,68.44954,10314.28,1309643,68.42074,387.386,373.1993,7.560002,-1091.4185,43.678055,-284.4525,-10.0998955,-113.54458,-110.98926,5
"1628",1627,208,0.04183123,224680032,352628,360,2,6,352628,0.000323465,1.2625716,0.00357669,4.635118,77.71875,229.54855,709655,1.5563468,113.41695,99.230286,5.040001,800.239,-47.70092,-246.34395,5.285454,76.69341,13.132212,352628,0.041507766,3.8712914,0.038329616,13.995378,58.339783,2158.1133,51993,15.044934,274.75995,260.5733,6.1200013,-183.09198,83.348694,22.635628,-59.24111,-50.40855,52.93689,1
"1629",1628,208,0.039553672,193177748,352838,360,2,6,352838,0.027697241,19.6281,0.05392335,70.89544,61.222687,55477.766,2003007,379.94153,508.5229,494.33624,7.560002,1175.8309,370.546,462.17065,296.03632,290.95517,204.33536,352838,0.011856429,10.503331,0.033343907,48.432323,63.992477,15886.074,1339870,109.15171,418.48654,404.29987,7.2000017,-1096.6082,19.875828,-294.4284,-22.442543,-131.85277,-128.30684,5
"1630",1629,208,0.029214125,192342063,353000,360,2,6,353000,0.015703449,13.720577,0.049002063,45.43982,61.978916,27108.611,1726284,188.60754,456.94073,442.75406,7.920002,1107.8854,309.9791,429.7674,297.55362,265.76147,178.35541,353000,0.013510675,9.892349,0.036503132,39.877125,64.730835,14091.634,1043000,95.425224,409.85455,395.66788,7.560002,-966.3482,-19.557533,-246.83458,-66.73853,-139.80557,-98.843216,5
"1631",1630,208,0.14002989,192851502,353360,360,2,6,353360,0.017551575,8.173206,0.024181085,23.000002,97.50363,9619.387,548064,50.82394,382.36728,368.18063,3.9600005,708.61676,-78.20126,-170.9585,-20.494896,-18.367893,14.407054,353360,0.122478314,6.251599,0.061897017,16.32875,61.855156,5627.8784,45950,36.042007,343.77084,329.58417,7.560002,-129.04976,85.409065,104.528244,-42.636497,13.315704,58.75579,1
"1632",1631,208,0.018753514,193026257,353563,360,2,6,353563,0.012609871,14.578839,0.04060958,52.908833,62.684284,30606.125,2427156,213.18558,465.59726,451.4106,8.280002,1335.0541,339.43982,522.09436,273.23175,335.99258,197.05574,353563,0.0061436435,7.523259,0.025764586,32.8272,65.95256,8150.3174,1326626,56.241833,370.31296,356.12628,8.280002,-1107.3132,-18.38365,-228.49701,-85.50385,-104.91476,-146.51463,5
"1633",1632,208,0.024675684,192679366,353779,360,2,6,353779,0.015923195,17.203674,0.047133353,60.033566,61.857227,42619.164,2676546,296.87408,489.43524,475.24857,8.280002,1379.6887,359.98358,525.672,377.44388,347.8599,246.97314,353779,0.008752489,9.556758,0.029587487,42.981995,65.694466,13151.753,1502630,89.64914,404.87024,390.68356,7.920002,-1178.7635,-51.687946,-249.23499,-86.61895,-102.615105,-131.04497,5
"1634",1633,208,0.08117373,192493644,354056,360,2,6,354056,0.012777278,7.5026565,0.02213173,21.999994,85.76313,8105.7393,634387,45.911335,370.04028,355.85364,4.3200006,775.36475,-44.579735,-149.50414,-26.290388,-7.748522,0.91364783,354056,0.06839646,5.766091,0.047653645,18.982649,67.94409,4787.6836,69999,29.584667,332.13043,317.9438,6.4800014,-209.94504,103.64998,72.12201,-25.64564,-6.959863,66.95797,1
"1635",1634,208,0.028558929,192203339,354280,360,2,6,354280,0.0067437827,5.1519456,0.015950296,14.990532,100.8751,3822.1265,566763,20.195578,315.91318,301.72653,4.3200006,729.26355,30.32971,-166.2937,-47.910152,-9.143035,12.777097,354280,0.021815145,2.8627565,0.026507005,10.064486,68.42787,1180.1339,54097,7.544923,231.3003,217.11363,3.6000004,-208.26569,94.877655,19.74324,0.3531624,-3.473633,-11.769418,1
"1636",1635,208,0.030919693,192693295,354490,360,2,6,354490,0.017952047,16.968845,0.036335856,65.17649,62.084698,41463.61,2309687,288.5345,487.0895,472.90286,10.08,1433.0995,-132.81389,-245.90114,-321.8705,-166.96194,69.75769,354490,0.012967647,11.585441,0.03387556,43.91154,68.0881,19328.031,1490481,134.84708,423.51273,409.32605,11.879998,-1073.7782,492.7307,218.96913,78.295746,141.14192,-37.031456,6
"1637",1636,208,0.03001618,223750565,354664,360,2,6,354664,0.017139003,16.760525,0.04319723,53.855267,62.44426,40451.78,2360218,278.7509,485.7824,471.59573,7.2000017,1315.4421,366.03833,479.29224,297.7677,303.7394,211.54312,354664,0.0128771765,10.43257,0.03420515,43.443325,64.97269,15672.747,1217095,106.060616,417.5131,403.32642,7.2000017,-1048.7275,-30.18372,-248.83047,-76.31077,-126.64529,-130.00948,5
"1638",1637,208,0.015565803,192704962,354970,360,2,6,354970,0.0073418715,5.5926695,0.016694536,15.054059,100.33237,4504.0254,613471,23.825764,327.73303,313.54636,3.9600005,769.39655,-47.272255,-120.18316,-3.4120033,-10.399416,14.056058,354970,0.008223932,1.9527469,0.017752245,6.2214675,83.239845,549.10376,66769,3.195662,176.2134,162.02673,5.400001,-236.94855,74.5136,43.2734,-39.88513,-8.7163515,31.362944,1
"1639",1638,208,0.02425914,192832044,355163,360,2,6,355163,0.016422737,16.110268,0.046293873,65.07189,62.10914,37373.863,2275739,259.1574,479.83463,465.64795,8.640001,1269.266,377.28592,510.5896,303.4881,314.31537,182.71205,355163,0.007836403,9.428387,0.028228702,46.70917,65.16655,12800.805,1633505,88.24513,402.8663,388.67966,8.280002,-1233.9908,-33.376854,-241.38824,-98.83248,-94.2239,-141.21704,5
"1640",1639,208,0.01605954,192510913,355369,360,2,6,355369,0.007842578,11.486632,0.0364655,36.552734,64.40167,18999.752,2422641,132.77898,430.74612,416.55945,8.640001,1272.6368,490.60583,499.38013,373.2872,331.61874,211.2986,355369,0.008216962,8.878147,0.029495506,35.693104,64.70345,11350.296,1381325,78.53771,394.25845,380.07178,7.920002,-1126.0624,-76.8398,-231.58482,-109.31342,-104.734215,-139.65623,5
"1641",1640,208,0.06975956,192922661,355743,360,2,6,355743,0.007856162,5.9378605,0.017062817,14.314146,103.38811,5077.1787,646267,26.46259,336.35748,322.17084,4.3200006,771.0138,-86.6294,-196.05574,8.680269,4.923953,26.183172,355743,0.0619034,4.867335,0.045918252,11.9871855,78.41206,3411.4963,55110,19.529093,307.72995,293.5433,6.1200013,-188.7336,85.03953,69.71408,-44.440285,7.346975,44.243023,1
"1642",1641,208,0.025158338,192925696,355942,360,2,6,355942,0.01513369,15.755164,0.04388625,58.712357,62.541443,35744.43,2361911,247.30437,476.78363,462.59695,8.280002,1313.4895,360.77466,483.37396,333.2874,285.43698,211.0667,355942,0.010024648,9.56087,0.030841516,42.064068,64.29483,13163.074,1313071,90.7605,404.94473,390.75806,7.560002,-1099.7437,-19.220045,-229.55008,-79.657326,-82.79043,-155.59384,5
"1643",1642,208,0.022890395,192693377,356236,360,2,6,356236,0.0008592074,1.8982583,0.0059881965,5.0082436,97.31856,518.8874,603914,2.9019709,172.13815,157.95149,4.3200006,762.95197,-51.883915,-134.65141,-3.8368475,13.875018,16.410326,356236,0.022031188,2.9633715,0.028493958,6.9999986,92.136345,1264.5461,57398,6.8315525,236.27444,222.08777,5.040001,-212.18602,87.749176,40.313026,-37.3987,-1.2079014,19.63074,1
"1644",1643,208,0.0046827532,192429625,356466,360,2,6,356466,0.0011046206,2.220823,0.006770802,8.000004,90.09303,710.2158,642950,4.1390085,194.73767,180.55101,4.680001,778.39624,-71.11679,-171.91173,13.713134,36.554966,14.275827,356466,0.0035781325,1.0864329,0.010059564,3.2204401,68.35447,169.96844,47502,1.1659474,91.78083,77.59416,3.6000004,-168.38795,136.54355,-8.230343,-0.83841157,-10.634188,-12.322865,1
"1645",1644,208,0.037890397,192758065,356692,360,2,6,356692,0.01672381,16.164762,0.032590248,52.934887,69.01415,37627.133,2249914,241.42365,480.57132,466.38464,7.2000017,1442.0157,30.917435,1.7451316,-358.19986,-52.64781,28.982405,356692,0.02116659,14.369992,0.041531768,39.71005,62.46479,29735.523,1404833,207.89018,460.63962,446.45294,12.5999975,-1027.3428,418.0145,379.2714,-23.314833,19.771587,-12.108154,6
"1646",1645,208,0.033121902,227972300,356927,360,2,6,356927,0.0043906504,4.3641896,0.012950118,13,99.85817,2742.646,624656,14.667532,292.01755,277.83087,3.6000004,780.484,70.9179,-73.613434,-26.087576,-39.954025,-5.755276,356927,0.028731253,3.59087,0.030955775,12.000003,81.54515,1856.786,64626,10.60661,263.93207,249.7454,3.2400002,-244.36113,53.781998,-5.8568683,-2.87177,0.43317488,-11.026845,1
"1647",1646,208,0.014934012,192732670,357156,360,2,6,357156,0.0024273584,3.3653579,0.009898111,11.999769,95.097916,1630.8911,671879,9.045118,254.5922,240.40553,3.9600005,809.22186,-74.25839,-97.43066,-13.295865,-13.23267,7.023944,357156,0.012506654,2.7969003,0.024534212,9.00026,86.26501,1126.4618,90069,6.3633847,227.94896,213.7623,5.760001,-280.1043,69.001236,27.719563,-50.5071,-33.715492,35.59261,1
"1648",1647,208,0.036175832,192718834,357339,360,2,6,357339,0.02178141,17.952305,0.049867515,67.16728,61.3337,46409.082,2130674,320.70566,495.6095,481.42285,8.280002,1227.9625,423.83905,402.0911,344.39023,276.64435,199.79842,357339,0.014394425,12.325922,0.035016824,56.841606,63.423904,21877.684,1519872,150.07292,441.51974,427.33307,7.920002,-1187.5579,-143.87787,-167.01044,-132.94478,-81.649734,-121.516655,5
"1649",1648,208,0.21467315,192591966,357661,360,2,6,357661,0.06840178,17.269539,0.048374057,48.999554,71.30571,42946.13,627851,258.06985,490.09122,475.90457,5.760001,664.4073,-89.38263,-364.12625,14.69405,27.815506,-43.6015,357661,0.14627136,8.283079,0.07079555,25.749813,56.22687,9879.753,67544,67.681725,382.67035,368.4837,9.72,-62.257248,108.32896,170.52766,3.15801,16.524504,112.651695,1
"1650",1649,208,0.017539274,192652033,357895,360,2,6,357895,0.010733686,13.802472,0.038446996,51.381638,64.06896,27433.188,2555803,189.07146,457.6615,443.47485,8.280002,1306.4569,504.62808,519.1537,361.66052,322.79224,249.75407,357895,0.006805588,7.7777295,0.026819756,33.25421,68.41934,8711.003,1279978,58.082092,375.09692,360.91025,8.280002,-1081.0482,-30.739075,-240.05809,-64.46633,-125.720924,-155.13654,5
